pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-ytqrd-7837,task,PROJECT_1,ns-2688,TEAM_1,2024-10-21 18:36:46+00:00,2024-10-23 00:36:46+00:00,6,1800,5,80.5575,A100,n
run-pipeline-gpu-qmip8-7556,task,PROJECT_12,ns-3514,TEAM_2,2024-11-05 21:37:46+00:00,2024-11-07 06:57:46+00:00,4,2000,2,32.2654,A100,n
run-pipeline-gpu-oz3w1-30464,instance,PROJECT_4,ns-15933,TEAM_10,2024-11-04 15:03:46+00:00,2024-11-06 03:43:46+00:00,3,2200,5,83.4531,A100,n
run-pipeline-gpu-xf2qz-25461,instance,PROJECT_9,ns-23359,TEAM_1,2024-10-25 18:46:46+00:00,2024-10-26 04:46:46+00:00,5,600,5,85.3854,A100,n
run-pipeline-gpu-m49ce-16226,task,PROJECT_7,ns-23332,TEAM_5,2024-11-07 04:31:46+00:00,2024-11-08 03:51:46+00:00,5,1400,3,59.0947,A100,y
run-pipeline-gpu-zggki-18669,task,PROJECT_19,ns-15741,TEAM_4,2024-10-22 15:47:46+00:00,2024-10-24 07:47:46+00:00,7,2400,3,58.3323,A100,n
run-pipeline-gpu-jr2si-32541,task,PROJECT_20,ns-17117,TEAM_10,2024-10-26 01:06:46+00:00,2024-10-27 13:46:46+00:00,2,2200,3,54.5617,A100,n
run-pipeline-gpu-nt0nu-7422,instance,PROJECT_10,ns-31145,TEAM_4,2024-10-31 19:40:46+00:00,2024-11-01 15:40:46+00:00,1,1200,4,76.405,A30,n
run-pipeline-gpu-zpl0c-23097,instance,PROJECT_5,ns-1673,TEAM_9,2024-10-23 04:13:46+00:00,2024-10-24 03:33:46+00:00,3,1400,5,88.3857,A30,n
run-pipeline-gpu-8j8dt-19435,task,PROJECT_16,ns-18482,TEAM_7,2024-11-06 13:49:46+00:00,2024-11-07 19:49:46+00:00,6,1800,5,82.159,A100,n
run-pipeline-gpu-crk8k-17344,task,PROJECT_19,ns-16787,TEAM_10,2024-10-20 18:16:46+00:00,2024-10-22 00:16:46+00:00,4,1800,2,35.9854,A30,n
run-pipeline-gpu-1ti2j-12444,task,PROJECT_16,ns-25269,TEAM_5,2024-11-04 04:31:46+00:00,2024-11-05 03:51:46+00:00,4,1400,4,72.5632,A30,y
run-pipeline-gpu-10oyg-6998,instance,PROJECT_6,ns-10183,TEAM_3,2024-11-02 01:01:46+00:00,2024-11-03 20:21:46+00:00,3,2600,4,69.0231,A30,n
run-pipeline-gpu-arulq-13139,task,PROJECT_8,ns-26417,TEAM_1,2024-11-09 05:26:46+00:00,2024-11-10 14:46:46+00:00,6,2000,2,30.179,A100,n
run-pipeline-gpu-0khr8-18951,task,PROJECT_11,ns-23202,TEAM_2,2024-10-21 05:29:46+00:00,2024-10-21 18:49:46+00:00,1,800,5,82.9754,A100,n
run-pipeline-gpu-830ct-27038,instance,PROJECT_9,ns-17528,TEAM_7,2024-11-10 07:52:46+00:00,2024-11-12 23:12:46+00:00,2,3800,4,64.2286,A100,n
run-pipeline-gpu-v1ayf-12896,task,PROJECT_15,ns-23018,TEAM_4,2024-10-21 21:55:46+00:00,2024-10-23 03:55:46+00:00,1,1800,2,25.0995,A100,n
run-pipeline-gpu-1c0fw-11150,task,PROJECT_4,ns-9190,TEAM_6,2024-11-03 05:14:46+00:00,2024-11-05 07:14:46+00:00,2,3000,2,26.0641,A30,n
run-pipeline-gpu-2xh13-1986,instance,PROJECT_19,ns-9088,TEAM_2,2024-11-09 20:00:46+00:00,2024-11-10 12:40:46+00:00,4,1000,5,83.0003,A100,y
run-pipeline-gpu-rg3wq-21031,instance,PROJECT_16,ns-1111,TEAM_10,2024-10-30 14:13:46+00:00,2024-10-31 03:33:46+00:00,2,800,3,45.9131,A100,y
run-pipeline-gpu-1yguy-24820,task,PROJECT_12,ns-22130,TEAM_5,2024-11-10 09:17:46+00:00,2024-11-10 15:57:46+00:00,3,400,4,64.9938,A30,n
run-pipeline-gpu-aqi2v-4888,task,PROJECT_2,ns-31315,TEAM_8,2024-10-27 23:18:46+00:00,2024-10-28 22:38:46+00:00,6,1400,3,51.3238,A100,n
run-pipeline-gpu-bygiy-6649,task,PROJECT_12,ns-27988,TEAM_7,2024-10-21 21:39:46+00:00,2024-10-23 06:59:46+00:00,1,2000,3,52.6436,A100,n
run-pipeline-gpu-ve9so-11692,task,PROJECT_13,ns-18829,TEAM_2,2024-11-09 02:23:46+00:00,2024-11-10 01:43:46+00:00,4,1400,5,81.6915,A100,n
run-pipeline-gpu-tme8f-22817,task,PROJECT_9,ns-25553,TEAM_8,2024-10-24 18:27:46+00:00,2024-10-26 03:47:46+00:00,3,2000,3,46.966,A100,n
run-pipeline-gpu-rbbhg-23810,task,PROJECT_7,ns-19341,TEAM_5,2024-11-06 21:54:46+00:00,2024-11-08 10:34:46+00:00,6,2200,5,97.1779,A100,n
run-pipeline-gpu-ccb9y-19299,task,PROJECT_13,ns-23423,TEAM_1,2024-11-05 15:57:46+00:00,2024-11-06 21:57:46+00:00,8,1800,4,71.7983,A100,y
run-pipeline-gpu-fqoh5-17274,task,PROJECT_11,ns-22441,TEAM_8,2024-11-11 14:06:46+00:00,2024-11-13 22:46:46+00:00,4,3400,3,59.4969,A30,y
run-pipeline-gpu-fny6h-27626,task,PROJECT_2,ns-5105,TEAM_6,2024-10-22 17:19:46+00:00,2024-10-24 15:59:46+00:00,5,2800,4,68.2834,A100,y
run-pipeline-gpu-a4a5n-17264,instance,PROJECT_19,ns-8250,TEAM_8,2024-10-31 23:43:46+00:00,2024-11-02 02:23:46+00:00,5,1600,5,80.3144,A100,n
run-pipeline-gpu-k6k6x-27375,task,PROJECT_15,ns-18960,TEAM_5,2024-10-29 01:31:46+00:00,2024-10-30 17:31:46+00:00,3,2400,5,80.0689,A30,y
run-pipeline-gpu-lnr20-31021,task,PROJECT_20,ns-14606,TEAM_9,2024-10-25 12:09:46+00:00,2024-10-27 14:09:46+00:00,1,3000,4,68.1655,A100,y
run-pipeline-gpu-94s5g-1991,task,PROJECT_11,ns-21163,TEAM_7,2024-11-08 03:22:46+00:00,2024-11-08 20:02:46+00:00,2,1000,2,39.452,A100,n
run-pipeline-gpu-2gung-18972,task,PROJECT_17,ns-15129,TEAM_2,2024-11-09 07:46:46+00:00,2024-11-10 20:26:46+00:00,4,2200,5,81.314,A30,n
run-pipeline-gpu-dfaok-29246,instance,PROJECT_1,ns-1101,TEAM_10,2024-10-26 19:49:46+00:00,2024-10-28 05:09:46+00:00,3,2000,3,54.9366,A100,n
run-pipeline-gpu-g4c9p-15674,task,PROJECT_9,ns-14705,TEAM_3,2024-10-24 23:47:46+00:00,2024-10-26 05:47:46+00:00,3,1800,5,86.9972,A30,n
run-pipeline-gpu-oz93a-1828,task,PROJECT_9,ns-17488,TEAM_10,2024-11-07 06:33:46+00:00,2024-11-08 09:13:46+00:00,6,1600,5,87.6845,A100,y
run-pipeline-gpu-p0mza-4305,task,PROJECT_8,ns-31610,TEAM_4,2024-11-03 02:40:46+00:00,2024-11-03 22:40:46+00:00,2,1200,3,55.5554,A100,n
run-pipeline-gpu-n6qge-31783,task,PROJECT_13,ns-19249,TEAM_6,2024-11-04 04:31:46+00:00,2024-11-05 00:31:46+00:00,3,1200,3,41.6485,A100,n
run-pipeline-gpu-86pip-16742,task,PROJECT_11,ns-12383,TEAM_2,2024-11-09 01:23:46+00:00,2024-11-10 00:43:46+00:00,3,1400,3,47.5096,A100,n
run-pipeline-gpu-0tj1n-20193,task,PROJECT_15,ns-29732,TEAM_7,2024-10-22 19:35:46+00:00,2024-10-24 08:15:46+00:00,6,2200,2,25.21,A100,n
run-pipeline-gpu-p9pi7-30192,task,PROJECT_15,ns-4034,TEAM_4,2024-10-27 02:51:46+00:00,2024-10-28 02:11:46+00:00,1,1400,3,45.5163,A30,n
run-pipeline-gpu-l9vk3-2866,task,PROJECT_6,ns-11241,TEAM_7,2024-11-10 01:21:46+00:00,2024-11-11 10:41:46+00:00,6,2000,3,44.3595,A100,n
run-pipeline-gpu-28q24-1356,task,PROJECT_7,ns-7092,TEAM_9,2024-11-05 19:15:46+00:00,2024-11-06 15:15:46+00:00,6,1200,3,50.5585,A100,n
run-pipeline-gpu-cto92-15568,task,PROJECT_18,ns-21214,TEAM_5,2024-10-25 20:04:46+00:00,2024-10-27 05:24:46+00:00,2,2000,2,24.9138,A30,n
run-pipeline-gpu-3ajtu-2287,task,PROJECT_14,ns-30696,TEAM_1,2024-10-23 15:24:46+00:00,2024-10-25 17:24:46+00:00,2,3000,5,93.9732,A30,n
run-pipeline-gpu-32j1v-8221,task,PROJECT_8,ns-9814,TEAM_4,2024-10-21 15:46:46+00:00,2024-10-22 08:26:46+00:00,4,1000,2,23.9607,A100,n
run-pipeline-gpu-91xxp-12508,task,PROJECT_3,ns-2597,TEAM_10,2024-11-05 04:43:46+00:00,2024-11-06 00:43:46+00:00,4,1200,2,38.3285,A100,n
run-pipeline-gpu-ktz5y-26170,instance,PROJECT_5,ns-1321,TEAM_4,2024-10-30 00:30:46+00:00,2024-10-31 06:30:46+00:00,6,1800,5,81.4414,A100,n
run-pipeline-gpu-7jnjs-19670,task,PROJECT_18,ns-22523,TEAM_6,2024-11-08 17:53:46+00:00,2024-11-10 09:53:46+00:00,7,2400,3,45.5098,A100,y
run-pipeline-gpu-atk5f-8283,instance,PROJECT_7,ns-9102,TEAM_4,2024-10-22 09:31:46+00:00,2024-10-24 14:51:46+00:00,4,3200,2,39.9553,A100,n
run-pipeline-gpu-t5m1e-16086,instance,PROJECT_19,ns-21943,TEAM_2,2024-11-09 03:43:46+00:00,2024-11-10 13:03:46+00:00,5,2000,4,61.0543,A100,n
run-pipeline-gpu-dyhfl-9818,instance,PROJECT_2,ns-550,TEAM_3,2024-10-21 04:46:46+00:00,2024-10-22 07:26:46+00:00,5,1600,2,35.8662,A100,y
run-pipeline-gpu-qf78w-19136,task,PROJECT_9,ns-6809,TEAM_1,2024-10-26 10:01:46+00:00,2024-10-28 08:41:46+00:00,1,2800,2,29.1951,A30,n
