pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-kxqev-16640,instance,PROJECT_1,ns-30717,TEAM_5,2024-11-11 12:38:01+00:00,2024-11-11 14:28:01+00:00,5,110,2,33.0168,A100,y
run-pipeline-gpu-ufkli-1919,instance,PROJECT_18,ns-1670,TEAM_4,2024-11-02 03:29:01+00:00,2024-11-02 03:47:01+00:00,4,18,3,55.6494,A30,n
run-pipeline-gpu-zwlfm-23010,task,PROJECT_10,ns-19797,TEAM_7,2024-10-23 08:44:01+00:00,2024-10-23 14:48:01+00:00,3,364,4,79.8796,A100,n
run-pipeline-gpu-uydax-10698,task,PROJECT_15,ns-23139,TEAM_4,2024-10-26 21:25:01+00:00,2024-10-29 04:20:01+00:00,5,3295,2,20.6038,A100,y
run-pipeline-gpu-y9ze8-22908,task,PROJECT_19,ns-5625,TEAM_2,2024-10-21 11:20:01+00:00,2024-10-23 06:57:01+00:00,1,2617,4,77.9617,A100,y
run-pipeline-gpu-z9pi7-4436,task,PROJECT_8,ns-17832,TEAM_1,2024-10-26 02:20:01+00:00,2024-10-26 17:06:01+00:00,8,886,4,76.3563,A100,y
run-pipeline-gpu-mpdq2-5929,task,PROJECT_11,ns-15668,TEAM_4,2024-11-07 14:36:01+00:00,2024-11-09 23:09:01+00:00,2,3393,2,20.4672,A30,n
run-pipeline-gpu-ennme-19415,task,PROJECT_5,ns-5846,TEAM_8,2024-10-31 10:29:01+00:00,2024-11-02 15:54:01+00:00,5,3205,2,20.362,A100,y
run-pipeline-gpu-efo37-12928,task,PROJECT_3,ns-21333,TEAM_6,2024-10-31 02:22:01+00:00,2024-10-31 19:14:01+00:00,3,1012,4,68.9431,A30,n
run-pipeline-gpu-zdbnz-9806,task,PROJECT_9,ns-2997,TEAM_1,2024-11-03 19:00:01+00:00,2024-11-03 19:02:01+00:00,3,2,2,23.226,A30,n
run-pipeline-gpu-u4z3k-30383,task,PROJECT_18,ns-14731,TEAM_7,2024-11-09 16:49:01+00:00,2024-11-11 07:37:01+00:00,3,2328,4,79.325,A100,n
run-pipeline-gpu-6id7x-22380,task,PROJECT_16,ns-22601,TEAM_8,2024-11-09 13:51:01+00:00,2024-11-09 23:27:01+00:00,3,576,2,26.0787,A30,n
run-pipeline-gpu-63js5-14601,task,PROJECT_15,ns-4337,TEAM_5,2024-11-06 15:00:01+00:00,2024-11-08 14:23:01+00:00,3,2843,4,72.5234,A100,n
run-pipeline-gpu-wr7o0-1867,task,PROJECT_18,ns-4875,TEAM_7,2024-10-24 11:13:01+00:00,2024-10-26 18:22:01+00:00,2,3309,2,22.0182,A100,y
run-pipeline-gpu-4mjmu-18140,task,PROJECT_13,ns-229,TEAM_2,2024-11-02 19:04:01+00:00,2024-11-03 20:06:01+00:00,3,1502,2,36.8618,A100,n
run-pipeline-gpu-xhgno-26722,task,PROJECT_20,ns-14935,TEAM_2,2024-11-04 22:27:01+00:00,2024-11-06 10:53:01+00:00,5,2186,2,27.3475,A100,n
