pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-9n1ys-29841,task,PROJECT_9,ns-7708,TEAM_8,2024-11-02 06:44:14+00:00,2024-11-03 05:32:14+00:00,1,1368,3,50.6583,A30,y
run-pipeline-gpu-ze861-17423,task,PROJECT_7,ns-10841,TEAM_7,2024-11-04 19:54:14+00:00,2024-11-04 21:23:14+00:00,2,89,4,73.0646,A30,n
run-pipeline-gpu-2hfno-24274,instance,PROJECT_5,ns-26703,TEAM_3,2024-11-09 16:02:14+00:00,2024-11-11 08:44:14+00:00,4,2442,5,97.0051,A100,y
run-pipeline-gpu-a379s-5814,instance,PROJECT_20,ns-6572,TEAM_5,2024-11-05 23:41:14+00:00,2024-11-06 00:55:14+00:00,2,74,2,30.742,A100,n
run-pipeline-gpu-b01pw-28125,task,PROJECT_4,ns-20002,TEAM_10,2024-11-03 16:31:14+00:00,2024-11-04 03:06:14+00:00,7,635,3,50.9358,A100,y
run-pipeline-gpu-gz1jz-16840,task,PROJECT_20,ns-18046,TEAM_7,2024-11-09 04:08:14+00:00,2024-11-09 14:29:14+00:00,2,621,2,21.0958,A100,y
run-pipeline-gpu-4r8t5-9212,task,PROJECT_3,ns-5469,TEAM_5,2024-10-23 09:32:14+00:00,2024-10-24 23:47:14+00:00,3,2295,5,90.6645,A100,n
run-pipeline-gpu-41qtm-25970,task,PROJECT_4,ns-22480,TEAM_2,2024-10-23 09:17:14+00:00,2024-10-24 02:05:14+00:00,1,1008,2,26.0544,A30,n
run-pipeline-gpu-76w12-16732,task,PROJECT_12,ns-3959,TEAM_1,2024-10-31 01:54:14+00:00,2024-10-31 15:16:14+00:00,6,802,2,25.044,A100,n
run-pipeline-gpu-afgjc-15626,task,PROJECT_8,ns-22741,TEAM_3,2024-10-28 16:30:14+00:00,2024-10-29 16:04:14+00:00,5,1414,5,83.415,A100,n
run-pipeline-gpu-9fbno-3562,task,PROJECT_5,ns-15340,TEAM_7,2024-10-27 14:44:14+00:00,2024-11-03 15:44:14+00:00,2,10140,3,54.6071,A100,n
run-pipeline-gpu-urjn2-29700,task,PROJECT_8,ns-31333,TEAM_1,2024-11-09 03:37:14+00:00,2024-11-09 14:27:14+00:00,1,650,4,71.7546,A30,n
run-pipeline-gpu-ru7i8-18014,task,PROJECT_11,ns-21966,TEAM_5,2024-10-27 04:29:14+00:00,2024-10-28 13:36:14+00:00,5,1987,5,80.9005,A100,n
run-pipeline-gpu-dok8g-16421,task,PROJECT_9,ns-8626,TEAM_7,2024-11-08 05:56:14+00:00,2024-11-10 01:39:14+00:00,3,2623,4,65.0725,A100,n
run-pipeline-gpu-n2ru7-16534,task,PROJECT_20,ns-24730,TEAM_1,2024-10-29 14:41:14+00:00,2024-10-30 01:52:14+00:00,2,671,3,42.9106,A100,n
run-pipeline-gpu-q01jg-29944,task,PROJECT_7,ns-30778,TEAM_7,2024-10-30 17:22:14+00:00,2024-11-01 21:11:14+00:00,5,3109,2,35.5122,A100,n
run-pipeline-gpu-nhakx-6951,task,PROJECT_3,ns-2126,TEAM_7,2024-10-26 09:46:14+00:00,2024-10-29 06:51:14+00:00,1,4145,2,38.7647,A30,y
