pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-5izhu-2426,instance,PROJECT_7,ns-30007,TEAM_8,2024-10-30 16:40:43+00:00,2024-10-31 22:55:43+00:00,7,1815,2,29.5,A100,n
run-pipeline-gpu-8f1sn-2959,task,PROJECT_17,ns-17577,TEAM_5,2024-11-08 17:38:43+00:00,2024-11-10 00:26:43+00:00,6,1848,2,27.2134,A100,n
run-pipeline-gpu-tzjpf-3518,task,PROJECT_19,ns-17456,TEAM_1,2024-10-26 08:20:43+00:00,2024-10-27 14:19:43+00:00,8,1799,2,33.3346,A100,y
run-pipeline-gpu-rdhhp-30583,instance,PROJECT_9,ns-12369,TEAM_10,2024-10-30 13:09:43+00:00,2024-10-31 18:47:43+00:00,7,1778,2,23.3886,A100,n
run-pipeline-gpu-byy33-11920,task,PROJECT_7,ns-18686,TEAM_1,2024-11-08 16:42:43+00:00,2024-11-09 22:57:43+00:00,1,1815,4,78.0557,A100,y
run-pipeline-gpu-ui0lj-9393,task,PROJECT_7,ns-22771,TEAM_10,2024-11-11 17:01:43+00:00,2024-11-12 22:40:43+00:00,8,1779,3,52.2119,A100,y
run-pipeline-gpu-x8ghm-30409,instance,PROJECT_19,ns-12093,TEAM_8,2024-10-25 06:28:43+00:00,2024-10-26 12:43:43+00:00,6,1815,2,33.6425,A100,n
run-pipeline-gpu-mwrmo-6092,task,PROJECT_9,ns-22833,TEAM_8,2024-11-12 06:40:43+00:00,2024-11-13 13:02:43+00:00,3,1822,5,98.7924,A30,y
run-pipeline-gpu-6shg4-1866,instance,PROJECT_9,ns-14933,TEAM_9,2024-10-24 21:57:43+00:00,2024-10-26 04:13:43+00:00,5,1816,3,51.0572,A100,n
run-pipeline-gpu-a9qml-23968,task,PROJECT_11,ns-28930,TEAM_10,2024-10-25 12:46:43+00:00,2024-10-26 18:02:43+00:00,3,1756,3,42.6403,A100,n
run-pipeline-gpu-ajsmi-21200,task,PROJECT_1,ns-6611,TEAM_1,2024-11-02 15:25:43+00:00,2024-11-03 22:56:43+00:00,3,1891,3,41.4451,A30,n
run-pipeline-gpu-hm4p5-8772,task,PROJECT_10,ns-18718,TEAM_4,2024-11-12 06:35:43+00:00,2024-11-13 12:43:43+00:00,4,1808,4,61.4991,A100,n
run-pipeline-gpu-cjg9o-7432,task,PROJECT_18,ns-18685,TEAM_4,2024-10-29 22:14:43+00:00,2024-10-31 04:33:43+00:00,7,1819,4,73.7677,A100,n
run-pipeline-gpu-3uw1a-11582,task,PROJECT_14,ns-9147,TEAM_2,2024-10-31 04:17:43+00:00,2024-11-01 11:12:43+00:00,3,1855,2,33.6304,A30,n
run-pipeline-gpu-r19rv-20703,task,PROJECT_10,ns-3490,TEAM_3,2024-11-08 06:44:43+00:00,2024-11-09 12:07:43+00:00,8,1763,2,21.9288,A100,y
run-pipeline-gpu-f5yve-30459,task,PROJECT_12,ns-11896,TEAM_7,2024-10-22 17:48:43+00:00,2024-10-24 00:53:43+00:00,3,1865,2,21.7137,A100,y
run-pipeline-gpu-s6fo9-540,task,PROJECT_5,ns-27184,TEAM_7,2024-11-09 02:29:43+00:00,2024-11-10 08:28:43+00:00,5,1799,3,57.4658,A100,n
run-pipeline-gpu-bh9od-19327,task,PROJECT_14,ns-27032,TEAM_8,2024-11-04 14:37:43+00:00,2024-11-05 20:03:43+00:00,4,1766,5,99.6248,A30,n
run-pipeline-gpu-yjt5z-11825,task,PROJECT_10,ns-5898,TEAM_2,2024-10-23 17:24:43+00:00,2024-10-25 00:22:43+00:00,5,1858,4,65.1915,A100,y
run-pipeline-gpu-9r9wh-11870,task,PROJECT_11,ns-22641,TEAM_1,2024-11-05 10:37:43+00:00,2024-11-06 15:03:43+00:00,6,1706,4,60.1048,A100,y
run-pipeline-gpu-40zb0-4175,task,PROJECT_12,ns-22297,TEAM_5,2024-10-30 12:44:43+00:00,2024-10-31 18:05:43+00:00,4,1761,5,91.2396,A100,n
run-pipeline-gpu-xefzq-29676,instance,PROJECT_15,ns-28452,TEAM_7,2024-10-22 03:01:43+00:00,2024-10-23 07:33:43+00:00,2,1712,3,48.3104,A100,y
run-pipeline-gpu-k2tjk-7354,task,PROJECT_15,ns-15265,TEAM_8,2024-11-08 16:42:43+00:00,2024-11-09 23:02:43+00:00,5,1820,3,43.9912,A100,n
run-pipeline-gpu-i0rxb-17329,task,PROJECT_13,ns-29071,TEAM_7,2024-10-24 18:44:43+00:00,2024-10-25 23:33:43+00:00,6,1729,4,78.5367,A100,n
run-pipeline-gpu-2y7wm-30557,instance,PROJECT_4,ns-11095,TEAM_2,2024-10-23 17:56:43+00:00,2024-10-25 00:08:43+00:00,3,1812,5,83.4981,A30,n
run-pipeline-gpu-ltyvt-30752,task,PROJECT_14,ns-14209,TEAM_7,2024-11-09 19:56:43+00:00,2024-11-11 01:28:43+00:00,3,1772,5,86.2505,A100,n
run-pipeline-gpu-w4tgp-31134,task,PROJECT_10,ns-16561,TEAM_2,2024-10-30 15:10:43+00:00,2024-10-31 20:46:43+00:00,1,1776,2,22.6274,A100,n
run-pipeline-gpu-wo1vo-3978,instance,PROJECT_18,ns-2606,TEAM_6,2024-10-24 03:15:43+00:00,2024-10-25 08:59:43+00:00,3,1784,2,29.4419,A100,y
run-pipeline-gpu-6hdf0-7028,task,PROJECT_5,ns-21374,TEAM_5,2024-10-22 21:53:43+00:00,2024-10-24 03:42:43+00:00,3,1789,4,67.693,A30,n
run-pipeline-gpu-f854v-8782,instance,PROJECT_13,ns-3811,TEAM_8,2024-11-05 07:36:43+00:00,2024-11-06 14:55:43+00:00,5,1879,5,85.0802,A100,y
