pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-86t5t-12871,task,PROJECT_9,ns-1625,TEAM_3,2024-10-24 16:37:36+00:00,2024-10-26 15:17:36+00:00,1,2800,4,72.302,A100,n
run-pipeline-gpu-z5pxo-5585,task,PROJECT_3,ns-27182,TEAM_8,2024-10-20 21:10:36+00:00,2024-10-22 09:50:36+00:00,1,2200,2,35.7995,A30,n
run-pipeline-gpu-p1tj0-28157,task,PROJECT_12,ns-8357,TEAM_1,2024-10-24 22:19:36+00:00,2024-10-25 11:39:36+00:00,2,800,2,31.4642,A100,n
run-pipeline-gpu-0dvwq-24047,task,PROJECT_16,ns-31551,TEAM_1,2024-11-06 12:51:36+00:00,2024-11-07 05:31:36+00:00,1,1000,4,73.7988,A30,y
run-pipeline-gpu-lqmdh-6738,task,PROJECT_15,ns-26956,TEAM_3,2024-11-11 09:46:36+00:00,2024-11-12 15:46:36+00:00,3,1800,2,23.4525,A100,n
run-pipeline-gpu-bof1l-8470,task,PROJECT_8,ns-27541,TEAM_2,2024-11-01 19:34:36+00:00,2024-11-02 18:54:36+00:00,4,1400,2,21.4272,A100,n
run-pipeline-gpu-9njqj-10162,task,PROJECT_7,ns-28347,TEAM_7,2024-11-01 03:32:36+00:00,2024-11-02 02:52:36+00:00,2,1400,3,46.8358,A100,n
run-pipeline-gpu-kyxkl-11575,task,PROJECT_20,ns-20085,TEAM_3,2024-10-28 20:41:36+00:00,2024-10-29 20:01:36+00:00,2,1400,4,65.0761,A100,n
run-pipeline-gpu-dddgv-17585,task,PROJECT_3,ns-13133,TEAM_5,2024-10-23 03:19:36+00:00,2024-10-23 13:19:36+00:00,1,600,5,95.3153,A30,n
run-pipeline-gpu-5swt3-5549,instance,PROJECT_6,ns-28054,TEAM_1,2024-11-09 15:20:36+00:00,2024-11-10 21:20:36+00:00,2,1800,3,54.4841,A100,n
run-pipeline-gpu-wfrv5-3037,instance,PROJECT_3,ns-13219,TEAM_10,2024-10-21 15:13:36+00:00,2024-10-24 19:53:36+00:00,5,4600,3,46.031,A100,n
run-pipeline-gpu-1vqit-3119,instance,PROJECT_1,ns-3733,TEAM_2,2024-11-12 07:14:36+00:00,2024-11-12 13:54:36+00:00,2,400,2,21.4262,A100,n
run-pipeline-gpu-q204n-5332,task,PROJECT_6,ns-6194,TEAM_8,2024-11-08 21:13:36+00:00,2024-11-09 23:53:36+00:00,2,1600,2,32.5715,A100,n
run-pipeline-gpu-9per9-16135,task,PROJECT_6,ns-17830,TEAM_9,2024-10-28 06:07:36+00:00,2024-10-29 12:07:36+00:00,1,1800,2,38.789,A30,y
run-pipeline-gpu-5wqqj-31895,instance,PROJECT_17,ns-9756,TEAM_9,2024-11-10 14:45:36+00:00,2024-11-13 02:45:36+00:00,1,3600,2,29.1794,A100,n
run-pipeline-gpu-xudkn-28802,task,PROJECT_13,ns-2445,TEAM_2,2024-10-30 14:50:36+00:00,2024-11-01 03:30:36+00:00,2,2200,3,53.858,A30,y
run-pipeline-gpu-c3s36-14623,task,PROJECT_16,ns-17218,TEAM_10,2024-11-11 00:52:36+00:00,2024-11-12 03:32:36+00:00,1,1600,2,34.8977,A30,n
run-pipeline-gpu-wzp64-15272,task,PROJECT_9,ns-31950,TEAM_8,2024-11-08 22:48:36+00:00,2024-11-10 14:48:36+00:00,4,2400,4,75.8266,A100,n
run-pipeline-gpu-ko75j-19502,instance,PROJECT_16,ns-8599,TEAM_4,2024-11-08 07:21:36+00:00,2024-11-09 10:01:36+00:00,2,1600,2,28.6114,A100,n
