pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-9n1ys-29841,task,PROJECT_9,ns-7708,TEAM_8,2024-11-02 08:03:00+00:00,2024-11-03 13:11:00+00:00,2,1748,2,34.5022,A30,y
run-pipeline-gpu-ze861-17423,task,PROJECT_7,ns-10841,TEAM_7,2024-11-04 21:13:00+00:00,2024-11-06 02:22:00+00:00,1,1749,3,56.0054,A30,n
run-pipeline-gpu-2hfno-24274,instance,PROJECT_5,ns-26703,TEAM_3,2024-11-09 17:21:00+00:00,2024-11-10 22:50:00+00:00,4,1769,3,49.8159,A100,y
run-pipeline-gpu-a379s-5814,instance,PROJECT_20,ns-6572,TEAM_5,2024-11-06 01:00:00+00:00,2024-11-07 08:43:00+00:00,1,1903,4,67.1657,A100,n
run-pipeline-gpu-b01pw-28125,task,PROJECT_4,ns-20002,TEAM_10,2024-11-03 17:50:00+00:00,2024-11-05 00:15:00+00:00,4,1825,3,56.6626,A100,y
run-pipeline-gpu-gz1jz-16840,task,PROJECT_20,ns-18046,TEAM_7,2024-11-09 05:27:00+00:00,2024-11-10 11:27:00+00:00,1,1800,4,66.213,A100,y
run-pipeline-gpu-4r8t5-9212,task,PROJECT_3,ns-5469,TEAM_5,2024-10-23 10:51:00+00:00,2024-10-24 17:36:00+00:00,6,1845,3,57.2514,A100,n
run-pipeline-gpu-41qtm-25970,task,PROJECT_4,ns-22480,TEAM_2,2024-10-23 10:36:00+00:00,2024-10-24 17:37:00+00:00,1,1861,4,67.9123,A30,n
run-pipeline-gpu-76w12-16732,task,PROJECT_12,ns-3959,TEAM_1,2024-10-31 03:13:00+00:00,2024-11-01 09:45:00+00:00,1,1832,2,25.899,A100,n
run-pipeline-gpu-afgjc-15626,task,PROJECT_8,ns-22741,TEAM_3,2024-10-28 17:49:00+00:00,2024-10-30 00:18:00+00:00,2,1829,3,42.4086,A100,n
run-pipeline-gpu-9fbno-3562,task,PROJECT_5,ns-15340,TEAM_7,2024-10-27 16:03:00+00:00,2024-10-28 22:42:00+00:00,6,1839,3,40.3354,A100,n
run-pipeline-gpu-urjn2-29700,task,PROJECT_8,ns-31333,TEAM_1,2024-11-09 04:56:00+00:00,2024-11-10 11:16:00+00:00,1,1820,3,44.9093,A30,n
run-pipeline-gpu-ru7i8-18014,task,PROJECT_11,ns-21966,TEAM_5,2024-10-27 05:48:00+00:00,2024-10-28 11:40:00+00:00,3,1792,3,44.3612,A100,n
run-pipeline-gpu-dok8g-16421,task,PROJECT_9,ns-8626,TEAM_7,2024-11-08 07:15:00+00:00,2024-11-09 12:40:00+00:00,8,1765,2,28.355,A100,n
run-pipeline-gpu-n2ru7-16534,task,PROJECT_20,ns-24730,TEAM_1,2024-10-29 16:00:00+00:00,2024-10-30 22:37:00+00:00,6,1837,2,32.0594,A100,n
run-pipeline-gpu-q01jg-29944,task,PROJECT_7,ns-30778,TEAM_7,2024-10-30 18:41:00+00:00,2024-11-01 01:18:00+00:00,5,1837,2,23.7087,A100,n
run-pipeline-gpu-nhakx-6951,task,PROJECT_3,ns-2126,TEAM_7,2024-10-26 11:05:00+00:00,2024-10-27 15:18:00+00:00,1,1693,3,46.8301,A30,y
