pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-40fca-15631,task,PROJECT_3,ns-23884,TEAM_5,2024-10-22 06:02:53+00:00,2024-10-23 05:22:53+00:00,1,1400,4,73.5872,A30,n
run-pipeline-gpu-pe8m5-30345,task,PROJECT_3,ns-25687,TEAM_2,2024-11-03 09:10:53+00:00,2024-11-06 07:10:53+00:00,1,4200,5,81.6892,A100,n
run-pipeline-gpu-v6ww2-32465,task,PROJECT_19,ns-17344,TEAM_7,2024-11-11 11:38:53+00:00,2024-11-12 10:58:53+00:00,5,1400,5,87.3787,A100,y
run-pipeline-gpu-xtk7k-23698,instance,PROJECT_20,ns-8890,TEAM_1,2024-10-24 10:49:53+00:00,2024-10-25 20:09:53+00:00,5,2000,3,52.7365,A100,n
run-pipeline-gpu-towdw-16941,task,PROJECT_20,ns-22531,TEAM_10,2024-10-30 17:32:53+00:00,2024-11-02 12:12:53+00:00,2,4000,4,61.0769,A30,n
run-pipeline-gpu-idmwu-12024,instance,PROJECT_2,ns-7574,TEAM_7,2024-10-22 16:34:53+00:00,2024-10-24 08:34:53+00:00,2,2400,3,49.9473,A30,n
run-pipeline-gpu-m7uuj-15785,task,PROJECT_3,ns-26028,TEAM_6,2024-11-10 11:40:53+00:00,2024-11-11 11:00:53+00:00,2,1400,2,36.512,A30,n
run-pipeline-gpu-k2t7a-9769,task,PROJECT_17,ns-19519,TEAM_3,2024-11-03 01:44:53+00:00,2024-11-05 03:44:53+00:00,3,3000,3,42.279,A100,n
run-pipeline-gpu-0m7wl-2140,task,PROJECT_2,ns-30634,TEAM_7,2024-11-02 22:45:53+00:00,2024-11-05 17:25:53+00:00,7,4000,4,64.9536,A100,n
run-pipeline-gpu-xsorx-9896,task,PROJECT_20,ns-21538,TEAM_3,2024-11-10 00:36:53+00:00,2024-11-10 20:36:53+00:00,4,1200,3,41.7691,A30,n
run-pipeline-gpu-hb872-6719,task,PROJECT_8,ns-16662,TEAM_7,2024-11-08 06:17:53+00:00,2024-11-09 15:37:53+00:00,5,2000,4,63.3252,A100,n
run-pipeline-gpu-yozgo-4217,task,PROJECT_18,ns-21691,TEAM_5,2024-10-26 06:54:53+00:00,2024-10-27 09:34:53+00:00,4,1600,2,31.277,A100,n
run-pipeline-gpu-zwagk-6081,task,PROJECT_2,ns-6474,TEAM_7,2024-11-05 06:05:53+00:00,2024-11-06 12:05:53+00:00,2,1800,5,82.5507,A100,n
run-pipeline-gpu-st1t3-15325,instance,PROJECT_19,ns-26820,TEAM_6,2024-11-01 18:23:53+00:00,2024-11-02 04:23:53+00:00,4,600,2,23.6918,A100,n
