pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-6flt2-27305,task,PROJECT_6,ns-19447,TEAM_2,2024-11-10 13:29:10+00:00,2024-11-11 16:00:10+00:00,2,1591,5,84.9713,A100,n
run-pipeline-gpu-xnagq-4318,task,PROJECT_19,ns-3980,TEAM_10,2024-11-02 15:10:10+00:00,2024-11-03 14:03:10+00:00,1,1373,4,71.2407,A100,n
run-pipeline-gpu-7phbk-4903,task,PROJECT_1,ns-21043,TEAM_9,2024-10-30 14:05:10+00:00,2024-10-30 15:39:10+00:00,2,94,2,30.7316,A30,n
run-pipeline-gpu-qyr33-16091,task,PROJECT_4,ns-27984,TEAM_7,2024-10-21 14:10:10+00:00,2024-10-23 18:47:10+00:00,4,3157,5,94.7299,A100,y
run-pipeline-gpu-4crza-19216,task,PROJECT_18,ns-28281,TEAM_3,2024-10-30 11:45:10+00:00,2024-10-31 07:22:10+00:00,7,1177,3,42.3598,A100,n
run-pipeline-gpu-6pnaw-3524,task,PROJECT_20,ns-30742,TEAM_5,2024-10-28 14:44:10+00:00,2024-10-29 13:54:10+00:00,2,1390,5,99.2569,A100,n
run-pipeline-gpu-w09bz-7788,task,PROJECT_16,ns-27521,TEAM_1,2024-11-07 06:46:10+00:00,2024-11-09 01:42:10+00:00,2,2576,3,56.7277,A100,n
run-pipeline-gpu-vem4v-5681,instance,PROJECT_20,ns-16890,TEAM_8,2024-10-29 17:12:10+00:00,2024-10-30 09:55:10+00:00,4,1003,5,98.5862,A100,n
run-pipeline-gpu-m1u7z-15712,instance,PROJECT_14,ns-24810,TEAM_3,2024-10-31 00:48:10+00:00,2024-10-31 09:10:10+00:00,4,502,3,53.595,A100,n
run-pipeline-gpu-ru5pz-5851,task,PROJECT_1,ns-24388,TEAM_1,2024-11-07 05:49:10+00:00,2024-11-09 03:16:10+00:00,4,2727,2,24.6556,A30,n
run-pipeline-gpu-k328e-11656,task,PROJECT_19,ns-27919,TEAM_6,2024-11-09 10:21:10+00:00,2024-11-10 01:04:10+00:00,1,883,5,96.4953,A100,n
