pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-5izhu-2426,instance,PROJECT_7,ns-30007,TEAM_8,2024-10-30 16:29:54+00:00,2024-10-31 07:15:54+00:00,6,886,3,49.8145,A100,n
run-pipeline-gpu-8f1sn-2959,task,PROJECT_17,ns-17577,TEAM_5,2024-11-08 17:27:54+00:00,2024-11-09 20:15:54+00:00,2,1608,3,41.5971,A100,n
run-pipeline-gpu-tzjpf-3518,task,PROJECT_19,ns-17456,TEAM_1,2024-10-26 08:09:54+00:00,2024-10-27 20:24:54+00:00,2,2175,2,23.9794,A100,y
run-pipeline-gpu-rdhhp-30583,instance,PROJECT_9,ns-12369,TEAM_10,2024-10-30 12:58:54+00:00,2024-10-31 20:15:54+00:00,1,1877,4,63.8292,A100,n
run-pipeline-gpu-byy33-11920,task,PROJECT_7,ns-18686,TEAM_1,2024-11-08 16:31:54+00:00,2024-11-09 04:07:54+00:00,2,696,4,70.215,A100,y
run-pipeline-gpu-ui0lj-9393,task,PROJECT_7,ns-22771,TEAM_10,2024-11-11 16:50:54+00:00,2024-11-12 12:20:54+00:00,5,1170,3,43.4445,A100,y
run-pipeline-gpu-x8ghm-30409,instance,PROJECT_19,ns-12093,TEAM_8,2024-10-25 06:17:54+00:00,2024-10-25 13:02:54+00:00,1,405,3,47.3341,A100,n
run-pipeline-gpu-mwrmo-6092,task,PROJECT_9,ns-22833,TEAM_8,2024-11-12 06:29:54+00:00,2024-11-13 00:48:54+00:00,1,1099,5,97.8929,A30,y
run-pipeline-gpu-6shg4-1866,instance,PROJECT_9,ns-14933,TEAM_9,2024-10-24 21:46:54+00:00,2024-10-25 16:02:54+00:00,2,1096,3,52.3257,A100,n
run-pipeline-gpu-a9qml-23968,task,PROJECT_11,ns-28930,TEAM_10,2024-10-25 12:35:54+00:00,2024-10-26 14:30:54+00:00,5,1555,2,34.2637,A100,n
run-pipeline-gpu-ajsmi-21200,task,PROJECT_1,ns-6611,TEAM_1,2024-11-02 15:14:54+00:00,2024-11-05 09:28:54+00:00,1,3974,5,84.7122,A30,n
run-pipeline-gpu-hm4p5-8772,task,PROJECT_10,ns-18718,TEAM_4,2024-11-12 06:24:54+00:00,2024-11-14 00:00:54+00:00,8,2496,3,42.1991,A100,n
run-pipeline-gpu-cjg9o-7432,task,PROJECT_18,ns-18685,TEAM_4,2024-10-29 22:03:54+00:00,2024-10-30 21:04:54+00:00,3,1381,2,36.3304,A100,n
run-pipeline-gpu-3uw1a-11582,task,PROJECT_14,ns-9147,TEAM_2,2024-10-31 04:06:54+00:00,2024-11-01 02:59:54+00:00,1,1373,5,86.9068,A30,n
run-pipeline-gpu-r19rv-20703,task,PROJECT_10,ns-3490,TEAM_3,2024-11-08 06:33:54+00:00,2024-11-09 02:55:54+00:00,3,1222,4,63.3067,A100,y
run-pipeline-gpu-f5yve-30459,task,PROJECT_12,ns-11896,TEAM_7,2024-10-22 17:37:54+00:00,2024-10-23 20:08:54+00:00,1,1591,2,39.62,A100,y
run-pipeline-gpu-s6fo9-540,task,PROJECT_5,ns-27184,TEAM_7,2024-11-09 02:18:54+00:00,2024-11-10 17:00:54+00:00,2,2322,4,61.4183,A100,n
run-pipeline-gpu-bh9od-19327,task,PROJECT_14,ns-27032,TEAM_8,2024-11-04 14:26:54+00:00,2024-11-04 18:25:54+00:00,2,239,4,61.8524,A30,n
run-pipeline-gpu-yjt5z-11825,task,PROJECT_10,ns-5898,TEAM_2,2024-10-23 17:13:54+00:00,2024-10-24 03:24:54+00:00,8,611,2,32.2208,A100,y
run-pipeline-gpu-9r9wh-11870,task,PROJECT_11,ns-22641,TEAM_1,2024-11-05 10:26:54+00:00,2024-11-06 02:36:54+00:00,4,970,2,36.6488,A100,y
run-pipeline-gpu-40zb0-4175,task,PROJECT_12,ns-22297,TEAM_5,2024-10-30 12:33:54+00:00,2024-10-31 22:44:54+00:00,1,2051,2,27.8208,A100,n
run-pipeline-gpu-xefzq-29676,instance,PROJECT_15,ns-28452,TEAM_7,2024-10-22 02:50:54+00:00,2024-10-23 03:47:54+00:00,5,1497,3,40.8539,A100,y
run-pipeline-gpu-k2tjk-7354,task,PROJECT_15,ns-15265,TEAM_8,2024-11-08 16:31:54+00:00,2024-11-09 20:13:54+00:00,7,1662,5,84.0743,A100,n
run-pipeline-gpu-i0rxb-17329,task,PROJECT_13,ns-29071,TEAM_7,2024-10-24 18:33:54+00:00,2024-10-25 22:11:54+00:00,6,1658,2,30.1176,A100,n
run-pipeline-gpu-2y7wm-30557,instance,PROJECT_4,ns-11095,TEAM_2,2024-10-23 17:45:54+00:00,2024-10-25 15:01:54+00:00,4,2716,2,29.0205,A30,n
run-pipeline-gpu-ltyvt-30752,task,PROJECT_14,ns-14209,TEAM_7,2024-11-09 19:45:54+00:00,2024-11-11 14:04:54+00:00,2,2539,2,21.0815,A100,n
run-pipeline-gpu-w4tgp-31134,task,PROJECT_10,ns-16561,TEAM_2,2024-10-30 14:59:54+00:00,2024-10-31 04:26:54+00:00,4,807,3,47.4672,A100,n
run-pipeline-gpu-wo1vo-3978,instance,PROJECT_18,ns-2606,TEAM_6,2024-10-24 03:04:54+00:00,2024-10-25 12:11:54+00:00,1,1987,2,36.1737,A100,y
run-pipeline-gpu-6hdf0-7028,task,PROJECT_5,ns-21374,TEAM_5,2024-10-22 21:42:54+00:00,2024-10-24 03:21:54+00:00,1,1779,3,42.342,A30,n
run-pipeline-gpu-f854v-8782,instance,PROJECT_13,ns-3811,TEAM_8,2024-11-05 07:25:54+00:00,2024-11-06 20:46:54+00:00,7,2241,2,28.2781,A100,y
run-pipeline-gpu-kuahl-21431,task,PROJECT_5,ns-16823,TEAM_3,2024-11-06 07:05:54+00:00,2024-11-06 20:01:54+00:00,1,776,5,98.9292,A30,n
run-pipeline-gpu-wf3z9-4691,task,PROJECT_17,ns-29435,TEAM_6,2024-10-29 20:23:54+00:00,2024-10-30 13:08:54+00:00,1,1005,3,41.958,A100,y
run-pipeline-gpu-pmir8-17336,task,PROJECT_19,ns-19350,TEAM_3,2024-11-07 16:37:54+00:00,2024-11-07 23:34:54+00:00,1,417,3,43.9701,A30,n
run-pipeline-gpu-sczkk-26553,task,PROJECT_1,ns-19731,TEAM_6,2024-11-03 12:00:54+00:00,2024-11-05 16:54:54+00:00,3,3174,2,21.3059,A30,n
run-pipeline-gpu-b438c-16915,task,PROJECT_15,ns-5861,TEAM_7,2024-11-05 23:36:54+00:00,2024-11-06 11:33:54+00:00,1,717,2,27.1463,A30,y
run-pipeline-gpu-dvo8s-3788,task,PROJECT_16,ns-26490,TEAM_7,2024-11-09 06:40:54+00:00,2024-11-11 06:56:54+00:00,6,2896,2,30.66,A100,n
run-pipeline-gpu-y4q5e-6338,task,PROJECT_3,ns-11674,TEAM_9,2024-10-30 00:21:54+00:00,2024-10-30 11:50:54+00:00,1,689,3,40.6073,A100,y
run-pipeline-gpu-f0npw-27450,task,PROJECT_7,ns-26604,TEAM_10,2024-11-08 09:39:54+00:00,2024-11-09 00:43:54+00:00,4,904,3,59.5212,A100,y
run-pipeline-gpu-qnki8-2676,task,PROJECT_10,ns-2977,TEAM_7,2024-11-06 11:22:54+00:00,2024-11-07 01:47:54+00:00,2,865,4,69.916,A100,y
run-pipeline-gpu-itccv-29831,instance,PROJECT_12,ns-2177,TEAM_6,2024-10-25 01:48:54+00:00,2024-10-26 13:12:54+00:00,2,2124,4,66.1014,A100,y
run-pipeline-gpu-sxxro-29469,task,PROJECT_11,ns-4089,TEAM_10,2024-10-22 09:08:54+00:00,2024-10-23 08:49:54+00:00,1,1421,3,52.3676,A30,n
run-pipeline-gpu-pdczz-20414,task,PROJECT_12,ns-21985,TEAM_8,2024-10-25 21:41:54+00:00,2024-10-26 10:04:54+00:00,6,743,3,49.2674,A100,y
run-pipeline-gpu-242ut-6094,instance,PROJECT_3,ns-25860,TEAM_7,2024-11-04 10:29:54+00:00,2024-11-05 20:23:54+00:00,8,2034,4,72.8395,A100,n
run-pipeline-gpu-48kem-6762,task,PROJECT_2,ns-9915,TEAM_4,2024-10-27 15:25:54+00:00,2024-10-28 05:39:54+00:00,2,854,5,99.1312,A100,n
run-pipeline-gpu-k5vau-31176,task,PROJECT_18,ns-13337,TEAM_9,2024-11-10 22:51:54+00:00,2024-11-12 00:52:54+00:00,1,1561,3,49.2792,A30,n
run-pipeline-gpu-tpp8d-23238,task,PROJECT_9,ns-16501,TEAM_6,2024-11-08 06:43:54+00:00,2024-11-10 08:48:54+00:00,1,3005,2,38.5797,A100,y
