pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-2bch6-28497,task,PROJECT_16,ns-29404,TEAM_1,2024-11-06 20:46:26+00:00,2024-11-06 22:40:26+00:00,1,114,2,33.1652,A30,n
run-pipeline-gpu-qpq9l-31029,instance,PROJECT_16,ns-24370,TEAM_1,2024-10-24 18:46:26+00:00,2024-10-26 03:25:26+00:00,2,1959,3,52.5828,A30,n
run-pipeline-gpu-z97y1-7120,task,PROJECT_9,ns-25899,TEAM_2,2024-11-12 04:33:26+00:00,2024-11-12 11:17:26+00:00,1,404,4,71.0296,A100,y
run-pipeline-gpu-9bqol-12345,task,PROJECT_7,ns-24348,TEAM_7,2024-10-27 08:36:26+00:00,2024-10-29 16:00:26+00:00,4,3324,3,47.662,A30,n
run-pipeline-gpu-1dhu0-29318,task,PROJECT_8,ns-14750,TEAM_8,2024-11-05 07:55:26+00:00,2024-11-05 15:42:26+00:00,1,467,4,68.0024,A30,n
run-pipeline-gpu-43noz-16457,instance,PROJECT_11,ns-26111,TEAM_5,2024-10-27 15:25:26+00:00,2024-10-29 15:56:26+00:00,2,2911,2,35.6816,A100,n
run-pipeline-gpu-kn8t0-31638,task,PROJECT_2,ns-24920,TEAM_9,2024-11-01 18:33:26+00:00,2024-11-03 15:21:26+00:00,2,2688,2,36.9808,A100,n
run-pipeline-gpu-ymf1s-12239,task,PROJECT_12,ns-17047,TEAM_8,2024-10-30 03:55:26+00:00,2024-10-31 18:48:26+00:00,3,2333,2,25.854,A30,y
run-pipeline-gpu-6bqsd-15565,task,PROJECT_20,ns-12526,TEAM_6,2024-11-01 19:27:26+00:00,2024-11-02 04:45:26+00:00,7,558,2,38.6719,A100,y
run-pipeline-gpu-h0hon-13854,task,PROJECT_1,ns-5523,TEAM_9,2024-11-02 05:24:26+00:00,2024-11-02 21:40:26+00:00,4,976,3,55.7008,A100,y
run-pipeline-gpu-2m108-8048,task,PROJECT_1,ns-7862,TEAM_10,2024-11-08 13:12:26+00:00,2024-11-10 06:01:26+00:00,1,2449,4,63.0744,A30,y
run-pipeline-gpu-1jgz5-3172,task,PROJECT_16,ns-3849,TEAM_5,2024-11-08 08:06:26+00:00,2024-11-10 10:46:26+00:00,3,3040,5,88.9374,A30,n
run-pipeline-gpu-wp89p-14678,task,PROJECT_2,ns-11359,TEAM_1,2024-11-08 20:48:26+00:00,2024-11-09 09:15:26+00:00,2,747,3,42.8243,A100,y
run-pipeline-gpu-01u0q-17379,task,PROJECT_19,ns-14629,TEAM_1,2024-11-04 22:44:26+00:00,2024-11-06 23:34:26+00:00,8,2930,3,43.9029,A100,y
run-pipeline-gpu-dz6fb-3383,task,PROJECT_1,ns-4034,TEAM_10,2024-10-26 21:46:26+00:00,2024-10-27 15:22:26+00:00,4,1056,4,70.0686,A100,n
run-pipeline-gpu-ik1an-21857,task,PROJECT_9,ns-1058,TEAM_3,2024-11-05 19:22:26+00:00,2024-11-06 03:08:26+00:00,3,466,3,51.2739,A100,y
run-pipeline-gpu-vaif0-5700,instance,PROJECT_1,ns-28408,TEAM_8,2024-11-12 01:47:26+00:00,2024-11-14 05:09:26+00:00,8,3082,4,69.6679,A100,n
run-pipeline-gpu-qvrsw-24030,task,PROJECT_18,ns-1916,TEAM_6,2024-10-30 10:29:26+00:00,2024-11-01 03:37:26+00:00,6,2468,4,77.1276,A100,n
run-pipeline-gpu-n50ot-13049,instance,PROJECT_20,ns-17326,TEAM_2,2024-10-25 16:00:26+00:00,2024-10-26 01:48:26+00:00,1,588,4,79.1789,A100,n
run-pipeline-gpu-dy8v3-15494,task,PROJECT_19,ns-11365,TEAM_5,2024-11-02 19:59:26+00:00,2024-11-03 02:13:26+00:00,2,374,4,65.6101,A100,n
run-pipeline-gpu-mwrrt-17200,task,PROJECT_17,ns-14774,TEAM_7,2024-10-27 06:07:26+00:00,2024-10-29 03:57:26+00:00,1,2750,2,26.9908,A100,n
run-pipeline-gpu-11d5p-1511,task,PROJECT_18,ns-13686,TEAM_6,2024-11-03 07:49:26+00:00,2024-11-06 06:38:26+00:00,4,4249,5,94.7937,A100,n
run-pipeline-gpu-o32sv-3447,task,PROJECT_8,ns-7391,TEAM_8,2024-11-02 09:48:26+00:00,2024-11-03 00:05:26+00:00,2,857,3,55.1673,A100,y
run-pipeline-gpu-ldn27-100,task,PROJECT_2,ns-22439,TEAM_2,2024-11-07 19:22:26+00:00,2024-11-09 13:44:26+00:00,6,2542,3,53.4131,A100,n
run-pipeline-gpu-qlbmh-16292,instance,PROJECT_15,ns-10759,TEAM_2,2024-11-09 23:23:26+00:00,2024-11-11 01:12:26+00:00,1,1549,3,56.6784,A100,n
run-pipeline-gpu-4rpn4-7659,task,PROJECT_6,ns-22658,TEAM_5,2024-11-02 13:59:26+00:00,2024-11-02 16:51:26+00:00,1,172,5,96.1968,A30,n
run-pipeline-gpu-7k9pj-7847,instance,PROJECT_18,ns-22384,TEAM_8,2024-10-25 15:41:26+00:00,2024-10-25 23:41:26+00:00,1,480,3,50.7618,A100,y
run-pipeline-gpu-gaida-9956,task,PROJECT_15,ns-26005,TEAM_3,2024-10-31 03:22:26+00:00,2024-10-31 18:43:26+00:00,1,921,3,57.1246,A30,n
run-pipeline-gpu-u9pby-14752,instance,PROJECT_14,ns-26704,TEAM_3,2024-10-28 08:59:26+00:00,2024-10-30 08:48:26+00:00,4,2869,5,88.4442,A30,n
run-pipeline-gpu-1g1gv-2666,task,PROJECT_2,ns-6438,TEAM_2,2024-11-12 02:06:26+00:00,2024-11-13 03:19:26+00:00,2,1513,5,95.3401,A30,n
run-pipeline-gpu-rukxa-13363,instance,PROJECT_18,ns-24493,TEAM_1,2024-11-10 05:32:26+00:00,2024-11-11 12:49:26+00:00,5,1877,3,40.0119,A100,n
run-pipeline-gpu-28yz2-1982,task,PROJECT_14,ns-24619,TEAM_1,2024-10-25 20:37:26+00:00,2024-10-28 04:18:26+00:00,1,3341,2,24.4952,A100,n
run-pipeline-gpu-ux4jq-31769,task,PROJECT_3,ns-9832,TEAM_10,2024-11-02 11:44:26+00:00,2024-11-03 21:04:26+00:00,3,2000,4,71.729,A100,n
run-pipeline-gpu-iyx6x-9465,task,PROJECT_15,ns-13690,TEAM_6,2024-10-31 10:17:26+00:00,2024-11-02 09:09:26+00:00,1,2812,3,51.5724,A30,n
run-pipeline-gpu-bn5et-32248,task,PROJECT_17,ns-30873,TEAM_7,2024-11-11 10:31:26+00:00,2024-11-12 16:33:26+00:00,1,1802,2,32.5317,A100,n
run-pipeline-gpu-iype4-9986,task,PROJECT_3,ns-26174,TEAM_8,2024-10-29 02:11:26+00:00,2024-10-31 04:04:26+00:00,2,2993,4,66.0023,A100,n
run-pipeline-gpu-3tp0b-11637,task,PROJECT_17,ns-28187,TEAM_9,2024-10-28 06:07:26+00:00,2024-10-29 22:58:26+00:00,1,2451,2,27.1377,A100,n
run-pipeline-gpu-ptz8m-32449,instance,PROJECT_6,ns-21419,TEAM_4,2024-11-08 04:02:26+00:00,2024-11-08 06:31:26+00:00,5,149,3,59.9743,A100,n
run-pipeline-gpu-27mwt-29832,instance,PROJECT_17,ns-12905,TEAM_8,2024-11-04 16:45:26+00:00,2024-11-07 03:02:26+00:00,8,3497,5,91.781,A100,y
run-pipeline-gpu-whjmv-24467,task,PROJECT_8,ns-26099,TEAM_3,2024-11-06 07:55:26+00:00,2024-11-07 19:09:26+00:00,1,2114,3,42.9029,A100,n
run-pipeline-gpu-yjz36-24081,task,PROJECT_13,ns-16296,TEAM_9,2024-11-06 15:09:26+00:00,2024-11-08 05:23:26+00:00,5,2294,2,36.4424,A100,y
run-pipeline-gpu-0kztr-29438,instance,PROJECT_9,ns-9337,TEAM_2,2024-11-03 17:54:26+00:00,2024-11-04 17:09:26+00:00,5,1395,2,39.7235,A100,y
run-pipeline-gpu-jsxm3-4009,task,PROJECT_12,ns-12550,TEAM_9,2024-11-08 12:59:26+00:00,2024-11-10 05:31:26+00:00,1,2432,3,51.9931,A30,n
