pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-ldtip-11757,instance,PROJECT_7,ns-13085,TEAM_1,2024-11-11 21:46:22+00:00,2024-11-13 16:27:22+00:00,1,2561,4,65.245,A100,y
run-pipeline-gpu-t7lta-14800,instance,PROJECT_2,ns-7235,TEAM_4,2024-11-05 05:34:22+00:00,2024-11-06 04:11:22+00:00,3,1357,4,76.9433,A100,n
run-pipeline-gpu-twx1a-31626,instance,PROJECT_17,ns-24042,TEAM_1,2024-10-26 23:22:22+00:00,2024-10-29 12:35:22+00:00,7,3673,4,73.8751,A100,n
run-pipeline-gpu-lhpws-16384,task,PROJECT_5,ns-10470,TEAM_6,2024-11-03 06:27:22+00:00,2024-11-03 22:08:22+00:00,1,941,2,29.7313,A30,n
run-pipeline-gpu-fqcdv-23241,instance,PROJECT_16,ns-551,TEAM_1,2024-11-06 01:52:22+00:00,2024-11-07 13:02:22+00:00,2,2110,2,30.427,A30,n
run-pipeline-gpu-2gbhy-6518,instance,PROJECT_3,ns-28395,TEAM_8,2024-10-31 05:44:22+00:00,2024-11-01 04:03:22+00:00,5,1339,3,50.8441,A100,n
run-pipeline-gpu-6yip6-28315,instance,PROJECT_20,ns-4325,TEAM_7,2024-10-29 19:17:22+00:00,2024-10-30 11:01:22+00:00,2,944,5,86.1223,A100,n
run-pipeline-gpu-sgaea-5101,task,PROJECT_5,ns-1669,TEAM_8,2024-11-07 04:09:22+00:00,2024-11-09 11:56:22+00:00,6,3347,5,84.1992,A100,n
run-pipeline-gpu-33on2-23017,instance,PROJECT_9,ns-8951,TEAM_6,2024-11-11 13:15:22+00:00,2024-11-11 16:31:22+00:00,4,196,4,74.4617,A100,n
run-pipeline-gpu-dc92c-5343,task,PROJECT_3,ns-21159,TEAM_6,2024-10-21 02:06:22+00:00,2024-10-23 14:50:22+00:00,1,3644,3,58.6687,A30,n
run-pipeline-gpu-0su5z-25189,task,PROJECT_19,ns-5183,TEAM_4,2024-10-27 07:53:22+00:00,2024-10-27 09:42:22+00:00,6,109,4,75.5206,A100,n
run-pipeline-gpu-qra3h-12143,task,PROJECT_3,ns-9083,TEAM_9,2024-10-21 13:23:22+00:00,2024-10-22 20:35:22+00:00,5,1872,2,32.6325,A100,n
run-pipeline-gpu-9vh0p-18083,task,PROJECT_13,ns-6729,TEAM_8,2024-10-26 08:27:22+00:00,2024-10-26 15:59:22+00:00,1,452,2,37.3655,A100,n
run-pipeline-gpu-j6472-4004,task,PROJECT_15,ns-13843,TEAM_6,2024-10-30 01:07:22+00:00,2024-10-30 11:16:22+00:00,3,609,5,85.7414,A100,n
run-pipeline-gpu-fwb23-23401,task,PROJECT_13,ns-27164,TEAM_5,2024-10-28 04:52:22+00:00,2024-10-28 10:07:22+00:00,7,315,5,82.4081,A100,n
run-pipeline-gpu-1eola-28377,task,PROJECT_4,ns-17759,TEAM_7,2024-11-10 20:52:22+00:00,2024-11-11 00:20:22+00:00,4,208,5,83.6365,A100,n
run-pipeline-gpu-fh80m-17476,task,PROJECT_12,ns-16718,TEAM_8,2024-11-01 00:58:22+00:00,2024-11-01 13:21:22+00:00,2,743,4,61.947,A100,n
run-pipeline-gpu-v6y29-1395,task,PROJECT_7,ns-8288,TEAM_10,2024-10-29 12:52:22+00:00,2024-11-01 21:06:22+00:00,3,4814,5,91.2468,A30,n
run-pipeline-gpu-msge6-23389,task,PROJECT_4,ns-26199,TEAM_7,2024-10-27 18:35:22+00:00,2024-10-27 20:28:22+00:00,4,113,3,50.5897,A100,n
run-pipeline-gpu-zbwwf-11730,task,PROJECT_5,ns-31132,TEAM_7,2024-11-02 13:06:22+00:00,2024-11-02 22:04:22+00:00,1,538,3,47.5887,A100,n
run-pipeline-gpu-ubffp-7308,task,PROJECT_15,ns-29736,TEAM_6,2024-11-09 01:54:22+00:00,2024-11-12 07:23:22+00:00,4,4649,2,23.1647,A100,n
run-pipeline-gpu-mnu22-11402,task,PROJECT_6,ns-25554,TEAM_6,2024-10-24 17:59:22+00:00,2024-10-25 00:56:22+00:00,1,417,2,23.88,A100,n
run-pipeline-gpu-s7z7a-10155,task,PROJECT_11,ns-1276,TEAM_7,2024-10-27 09:40:22+00:00,2024-10-27 20:36:22+00:00,1,656,4,72.1546,A30,n
run-pipeline-gpu-n0cpn-20948,task,PROJECT_7,ns-12272,TEAM_6,2024-11-09 04:02:22+00:00,2024-11-10 12:12:22+00:00,2,1930,4,62.0878,A30,y
