pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-51bpu-10177,task,PROJECT_5,ns-19393,TEAM_10,2024-11-04 17:15:40+00:00,2024-11-04 20:18:40+00:00,7,183,3,57.649,A100,n
run-pipeline-gpu-ixuuw-18361,task,PROJECT_14,ns-29190,TEAM_6,2024-11-03 01:54:40+00:00,2024-11-05 14:23:40+00:00,1,3629,3,43.042,A100,n
run-pipeline-gpu-ehuet-1744,task,PROJECT_19,ns-29720,TEAM_4,2024-11-01 21:44:40+00:00,2024-11-02 21:05:40+00:00,6,1401,5,87.6021,A100,y
run-pipeline-gpu-ur4nw-1439,task,PROJECT_13,ns-2932,TEAM_5,2024-10-28 17:58:40+00:00,2024-10-29 12:39:40+00:00,4,1121,2,39.3045,A100,n
run-pipeline-gpu-5fpxx-21027,task,PROJECT_1,ns-26416,TEAM_6,2024-10-26 02:59:40+00:00,2024-10-28 02:22:40+00:00,5,2843,3,48.4538,A100,n
run-pipeline-gpu-dwro3-21977,task,PROJECT_16,ns-19337,TEAM_10,2024-10-24 07:59:40+00:00,2024-10-25 08:55:40+00:00,3,1496,3,46.6455,A30,n
run-pipeline-gpu-a4h6a-11961,instance,PROJECT_7,ns-26742,TEAM_9,2024-11-11 21:52:40+00:00,2024-11-12 10:20:40+00:00,2,748,3,48.8286,A100,y
run-pipeline-gpu-7evpi-32615,task,PROJECT_2,ns-10376,TEAM_5,2024-11-11 15:18:40+00:00,2024-11-13 01:46:40+00:00,1,2068,4,61.5804,A100,n
run-pipeline-gpu-19ok4-16911,task,PROJECT_12,ns-160,TEAM_9,2024-11-08 19:36:40+00:00,2024-11-09 09:02:40+00:00,1,806,2,22.197,A100,n
run-pipeline-gpu-w8doc-10952,task,PROJECT_6,ns-21055,TEAM_6,2024-10-21 10:33:40+00:00,2024-10-22 08:56:40+00:00,1,1343,3,45.132,A30,n
run-pipeline-gpu-m78xm-31092,instance,PROJECT_12,ns-3454,TEAM_7,2024-11-08 04:58:40+00:00,2024-11-08 15:04:40+00:00,2,606,3,44.9972,A100,n
run-pipeline-gpu-s00xv-4209,instance,PROJECT_20,ns-15605,TEAM_10,2024-11-08 17:02:40+00:00,2024-11-10 06:14:40+00:00,7,2232,4,68.3122,A100,n
run-pipeline-gpu-09yne-3231,task,PROJECT_3,ns-21776,TEAM_1,2024-11-11 09:21:40+00:00,2024-11-12 07:22:40+00:00,1,1321,3,40.0064,A100,n
run-pipeline-gpu-xgedx-17537,task,PROJECT_13,ns-20903,TEAM_2,2024-10-21 17:42:40+00:00,2024-10-22 13:24:40+00:00,2,1182,2,38.9119,A100,n
run-pipeline-gpu-jhtzf-20356,task,PROJECT_1,ns-12250,TEAM_7,2024-10-31 02:57:40+00:00,2024-11-01 10:17:40+00:00,3,1880,5,85.2605,A100,n
run-pipeline-gpu-mj09u-21428,task,PROJECT_1,ns-30581,TEAM_7,2024-11-04 09:01:40+00:00,2024-11-06 17:58:40+00:00,2,3417,2,20.7658,A100,n
run-pipeline-gpu-thw9v-10085,task,PROJECT_15,ns-7797,TEAM_8,2024-11-04 04:21:40+00:00,2024-11-04 13:29:40+00:00,2,548,3,59.1877,A30,n
run-pipeline-gpu-as3qx-9623,instance,PROJECT_7,ns-27224,TEAM_1,2024-11-09 11:29:40+00:00,2024-11-09 18:24:40+00:00,2,415,3,56.358,A30,y
