pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-0nlxo-7845,instance,PROJECT_14,ns-28787,TEAM_8,2024-11-04 11:45:25+00:00,2024-11-05 12:11:25+00:00,6,1466,5,89.588,A100,n
run-pipeline-gpu-bcyo4-5057,task,PROJECT_16,ns-1079,TEAM_5,2024-11-11 06:04:25+00:00,2024-11-13 00:18:25+00:00,5,2534,2,21.1224,A100,n
run-pipeline-gpu-b56yj-26612,instance,PROJECT_4,ns-32687,TEAM_7,2024-10-27 00:11:25+00:00,2024-10-29 12:11:25+00:00,5,3600,3,48.4852,A100,y
run-pipeline-gpu-ctzua-21818,task,PROJECT_18,ns-7740,TEAM_8,2024-10-24 19:47:25+00:00,2024-10-27 07:47:25+00:00,5,3600,2,27.2759,A100,n
run-pipeline-gpu-57ogq-27136,instance,PROJECT_18,ns-11919,TEAM_7,2024-11-11 07:58:25+00:00,2024-11-11 08:29:25+00:00,3,31,4,63.663,A30,n
run-pipeline-gpu-7w2jj-18377,task,PROJECT_15,ns-1612,TEAM_7,2024-10-28 18:16:25+00:00,2024-10-31 06:16:25+00:00,2,3600,4,66.4229,A100,n
run-pipeline-gpu-wxom3-20631,task,PROJECT_19,ns-31873,TEAM_1,2024-10-23 10:57:25+00:00,2024-10-25 08:46:25+00:00,3,2749,4,61.7093,A100,n
run-pipeline-gpu-mr764-6760,task,PROJECT_12,ns-22358,TEAM_10,2024-10-26 07:29:25+00:00,2024-10-26 21:13:25+00:00,3,824,5,91.2768,A100,n
run-pipeline-gpu-3intq-14142,instance,PROJECT_5,ns-6256,TEAM_10,2024-11-09 12:32:25+00:00,2024-11-09 13:25:25+00:00,4,53,2,35.0976,A100,n
run-pipeline-gpu-7bpae-22923,instance,PROJECT_14,ns-5323,TEAM_10,2024-10-23 14:00:25+00:00,2024-10-24 04:31:25+00:00,1,871,4,64.4248,A100,n
run-pipeline-gpu-604hr-26627,task,PROJECT_3,ns-6175,TEAM_10,2024-10-22 06:01:25+00:00,2024-10-22 07:57:25+00:00,5,116,5,94.9777,A100,y
run-pipeline-gpu-88l5h-274,task,PROJECT_20,ns-18704,TEAM_5,2024-11-05 06:03:25+00:00,2024-11-05 06:58:25+00:00,5,55,2,37.4244,A100,n
run-pipeline-gpu-m7id1-3477,task,PROJECT_15,ns-27315,TEAM_2,2024-11-11 18:35:25+00:00,2024-11-11 19:28:25+00:00,7,53,2,35.1384,A100,n
run-pipeline-gpu-uijos-9088,task,PROJECT_13,ns-16690,TEAM_8,2024-10-31 21:21:25+00:00,2024-10-31 21:47:25+00:00,3,26,4,77.4949,A100,n
run-pipeline-gpu-08d7x-27799,task,PROJECT_8,ns-6800,TEAM_5,2024-10-21 10:46:25+00:00,2024-10-21 13:46:25+00:00,3,180,5,84.3584,A100,n
run-pipeline-gpu-188oo-23148,task,PROJECT_1,ns-6622,TEAM_1,2024-11-11 15:53:25+00:00,2024-11-11 16:45:25+00:00,6,52,4,71.2577,A100,y
run-pipeline-gpu-wweyq-30770,task,PROJECT_18,ns-12902,TEAM_10,2024-10-30 05:00:25+00:00,2024-11-01 17:00:25+00:00,2,3600,4,63.9682,A100,y
run-pipeline-gpu-uz8wr-29749,instance,PROJECT_16,ns-4497,TEAM_5,2024-11-04 15:33:25+00:00,2024-11-07 03:33:25+00:00,1,3600,3,56.7278,A30,n
run-pipeline-gpu-d3odh-21995,task,PROJECT_17,ns-22925,TEAM_8,2024-10-24 14:25:25+00:00,2024-10-24 16:47:25+00:00,1,142,3,56.0004,A30,n
run-pipeline-gpu-l2oqr-4858,task,PROJECT_18,ns-21516,TEAM_10,2024-11-09 02:29:25+00:00,2024-11-11 14:29:25+00:00,2,3600,2,24.2517,A100,n
run-pipeline-gpu-6phmw-9397,task,PROJECT_12,ns-31630,TEAM_4,2024-11-09 23:30:25+00:00,2024-11-10 03:22:25+00:00,1,232,4,64.6181,A30,n
run-pipeline-gpu-xjiby-12490,task,PROJECT_4,ns-13068,TEAM_4,2024-11-07 06:53:25+00:00,2024-11-07 07:21:25+00:00,3,28,4,62.9155,A100,n
run-pipeline-gpu-nh1mx-6983,task,PROJECT_12,ns-3843,TEAM_1,2024-11-01 08:03:25+00:00,2024-11-02 04:17:25+00:00,5,1214,4,62.7542,A100,y
run-pipeline-gpu-k5jeb-15641,task,PROJECT_18,ns-56,TEAM_3,2024-11-01 03:35:25+00:00,2024-11-03 15:35:25+00:00,3,3600,3,51.8379,A100,y
run-pipeline-gpu-hvttp-20912,task,PROJECT_13,ns-20386,TEAM_5,2024-10-26 22:50:25+00:00,2024-10-29 10:50:25+00:00,3,3600,2,39.9737,A100,n
run-pipeline-gpu-0xsp9-18293,task,PROJECT_14,ns-31836,TEAM_2,2024-10-23 08:39:25+00:00,2024-10-24 15:22:25+00:00,2,1843,2,38.2163,A30,n
run-pipeline-gpu-rzr4a-18986,task,PROJECT_7,ns-32661,TEAM_2,2024-11-03 21:05:25+00:00,2024-11-03 21:42:25+00:00,3,37,3,55.9468,A30,y
run-pipeline-gpu-bbl3b-27511,task,PROJECT_17,ns-4054,TEAM_8,2024-10-31 09:39:25+00:00,2024-11-02 21:39:25+00:00,2,3600,4,67.4314,A100,y
run-pipeline-gpu-enh2h-3372,task,PROJECT_20,ns-1038,TEAM_4,2024-10-26 16:31:25+00:00,2024-10-29 04:31:25+00:00,4,3600,3,57.6508,A100,n
run-pipeline-gpu-ni204-29181,task,PROJECT_16,ns-16462,TEAM_5,2024-11-11 16:18:25+00:00,2024-11-14 04:18:25+00:00,3,3600,3,58.9656,A100,n
run-pipeline-gpu-3wndm-27844,task,PROJECT_17,ns-28953,TEAM_4,2024-11-05 02:04:25+00:00,2024-11-07 14:04:25+00:00,6,3600,2,36.6971,A100,n
run-pipeline-gpu-epoud-23447,task,PROJECT_17,ns-6059,TEAM_10,2024-10-27 21:53:25+00:00,2024-10-27 22:12:25+00:00,6,19,4,71.6148,A100,y
run-pipeline-gpu-jhmfv-17189,task,PROJECT_19,ns-22705,TEAM_8,2024-10-31 02:24:25+00:00,2024-10-31 02:34:25+00:00,4,10,5,96.2106,A100,n
run-pipeline-gpu-23vvw-18495,task,PROJECT_2,ns-28738,TEAM_2,2024-10-23 14:16:25+00:00,2024-10-23 14:33:25+00:00,3,17,5,86.6145,A100,n
run-pipeline-gpu-a46o8-16508,task,PROJECT_7,ns-28951,TEAM_6,2024-11-06 03:53:25+00:00,2024-11-06 04:31:25+00:00,7,38,4,74.2266,A100,n
run-pipeline-gpu-44sz6-28750,task,PROJECT_10,ns-23122,TEAM_9,2024-10-21 23:55:25+00:00,2024-10-22 00:19:25+00:00,3,24,2,28.9941,A100,n
run-pipeline-gpu-ghnk3-7177,task,PROJECT_12,ns-26207,TEAM_3,2024-10-21 18:28:25+00:00,2024-10-21 18:53:25+00:00,8,25,3,45.6068,A100,n
run-pipeline-gpu-l2qk8-8876,task,PROJECT_6,ns-3758,TEAM_4,2024-11-03 06:52:25+00:00,2024-11-03 08:07:25+00:00,5,75,5,99.5102,A100,n
run-pipeline-gpu-g7zny-15468,instance,PROJECT_20,ns-27469,TEAM_1,2024-11-02 09:33:25+00:00,2024-11-02 13:42:25+00:00,2,249,3,52.7134,A100,n
run-pipeline-gpu-3ns07-31816,task,PROJECT_10,ns-8890,TEAM_8,2024-10-24 01:01:25+00:00,2024-10-26 13:01:25+00:00,1,3600,5,88.4354,A30,n
run-pipeline-gpu-ulx87-11069,instance,PROJECT_16,ns-23904,TEAM_9,2024-11-05 03:39:25+00:00,2024-11-05 04:29:25+00:00,8,50,4,61.1409,A100,n
run-pipeline-gpu-281fq-19657,task,PROJECT_13,ns-29081,TEAM_6,2024-10-27 20:20:25+00:00,2024-10-27 22:17:25+00:00,7,117,5,83.7543,A100,n
run-pipeline-gpu-3niwv-26592,task,PROJECT_13,ns-4141,TEAM_4,2024-11-12 03:24:25+00:00,2024-11-13 06:42:25+00:00,2,1638,3,44.6828,A100,n
run-pipeline-gpu-1rvt7-23684,task,PROJECT_13,ns-28325,TEAM_4,2024-10-26 06:00:25+00:00,2024-10-28 18:00:25+00:00,1,3600,3,46.8149,A100,n
