pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-a4izp-1105,task,PROJECT_5,ns-27241,TEAM_8,2024-10-27 04:58:26+00:00,2024-10-29 08:11:40+00:00,1,3073,2,24.3158,A100,n
run-pipeline-gpu-2nyiz-9653,task,PROJECT_3,ns-24779,TEAM_9,2024-10-30 18:46:26+00:00,2024-11-01 02:14:20+00:00,2,1887,2,25.5288,A100,y
run-pipeline-gpu-3tyil-27897,task,PROJECT_12,ns-20945,TEAM_6,2024-11-07 04:39:26+00:00,2024-11-08 13:19:23+00:00,1,1959,4,79.9207,A30,n
run-pipeline-gpu-arpy1-7087,task,PROJECT_5,ns-12040,TEAM_7,2024-11-03 00:16:26+00:00,2024-11-04 07:42:17+00:00,1,1885,3,58.4581,A100,n
run-pipeline-gpu-vo89f-23902,instance,PROJECT_15,ns-6467,TEAM_8,2024-10-31 21:46:26+00:00,2024-11-03 13:52:55+00:00,1,3846,3,52.5094,A100,y
run-pipeline-gpu-wbf5b-2079,task,PROJECT_20,ns-12207,TEAM_8,2024-10-24 04:09:26+00:00,2024-10-25 23:47:39+00:00,1,2618,5,90.2352,A30,y
run-pipeline-gpu-f9ugb-24932,task,PROJECT_14,ns-14131,TEAM_5,2024-10-25 17:03:26+00:00,2024-10-25 21:03:23+00:00,2,239,4,64.0313,A100,n
run-pipeline-gpu-q8ean-1329,task,PROJECT_13,ns-11602,TEAM_3,2024-11-10 09:37:26+00:00,2024-11-13 10:32:41+00:00,2,4375,2,20.6901,A100,n
run-pipeline-gpu-qcjpm-23869,task,PROJECT_16,ns-28972,TEAM_8,2024-10-28 21:45:26+00:00,2024-10-29 23:56:28+00:00,2,1571,2,29.7353,A100,n
run-pipeline-gpu-eumzt-26337,task,PROJECT_3,ns-1624,TEAM_8,2024-11-06 12:51:26+00:00,2024-11-08 21:58:29+00:00,5,3427,4,78.1507,A100,n
run-pipeline-gpu-r3lxm-10684,task,PROJECT_7,ns-24739,TEAM_3,2024-11-03 19:32:26+00:00,2024-11-06 20:59:31+00:00,1,4407,4,70.6051,A30,y
run-pipeline-gpu-cd32t-1650,task,PROJECT_1,ns-29946,TEAM_4,2024-11-01 03:52:26+00:00,2024-11-02 22:44:46+00:00,8,2572,3,43.7949,A100,y
run-pipeline-gpu-jlc4r-15344,task,PROJECT_18,ns-19213,TEAM_3,2024-11-01 14:28:26+00:00,2024-11-03 13:02:36+00:00,5,2794,5,80.1218,A100,y
run-pipeline-gpu-ytgbt-31519,instance,PROJECT_18,ns-19566,TEAM_4,2024-10-24 13:43:26+00:00,2024-10-26 16:19:03+00:00,3,3035,4,64.265,A100,y
run-pipeline-gpu-h10gg-27630,task,PROJECT_10,ns-24882,TEAM_5,2024-10-23 11:08:26+00:00,2024-10-27 06:43:38+00:00,6,5495,3,40.2316,A100,n
run-pipeline-gpu-awlv9-29713,task,PROJECT_17,ns-24418,TEAM_2,2024-11-07 09:16:26+00:00,2024-11-08 20:22:15+00:00,2,2105,4,64.1699,A30,y
run-pipeline-gpu-36f1p-12015,task,PROJECT_20,ns-14785,TEAM_6,2024-10-24 02:59:26+00:00,2024-10-25 08:37:35+00:00,3,1778,2,25.5879,A100,y
run-pipeline-gpu-rnfsy-10130,task,PROJECT_10,ns-941,TEAM_8,2024-11-03 21:22:26+00:00,2024-11-07 02:05:40+00:00,4,4603,4,77.7501,A100,n
run-pipeline-gpu-uma0l-22683,task,PROJECT_1,ns-6949,TEAM_4,2024-10-21 18:01:26+00:00,2024-10-24 15:56:55+00:00,1,4195,3,54.8646,A100,n
run-pipeline-gpu-6n9ij-2945,task,PROJECT_4,ns-26433,TEAM_3,2024-11-03 13:46:26+00:00,2024-11-05 03:00:44+00:00,1,2234,2,30.3168,A30,n
run-pipeline-gpu-l5w0q-14245,task,PROJECT_14,ns-26776,TEAM_5,2024-10-26 21:33:26+00:00,2024-10-30 16:33:28+00:00,2,5460,3,46.7239,A30,n
run-pipeline-gpu-6wddi-19207,task,PROJECT_5,ns-10853,TEAM_5,2024-11-11 13:48:26+00:00,2024-11-11 17:41:03+00:00,1,232,2,25.7599,A100,n
run-pipeline-gpu-a835f-8602,task,PROJECT_18,ns-18039,TEAM_5,2024-11-10 10:31:26+00:00,2024-11-12 04:38:58+00:00,1,2527,3,49.4111,A100,n
run-pipeline-gpu-vqtrv-11657,task,PROJECT_6,ns-29474,TEAM_2,2024-11-08 00:39:26+00:00,2024-11-10 05:43:11+00:00,5,3183,3,44.8239,A100,n
run-pipeline-gpu-8afsp-16884,task,PROJECT_9,ns-18901,TEAM_4,2024-10-22 18:55:26+00:00,2024-10-24 17:50:12+00:00,1,2814,4,74.5165,A100,n
run-pipeline-gpu-bfovz-25310,task,PROJECT_10,ns-28156,TEAM_6,2024-10-28 16:12:26+00:00,2024-10-31 22:12:47+00:00,1,4680,5,84.0466,A30,n
run-pipeline-gpu-jzp3i-16498,task,PROJECT_11,ns-18260,TEAM_3,2024-10-24 20:07:26+00:00,2024-10-26 16:46:06+00:00,5,2678,4,62.3063,A100,y
run-pipeline-gpu-5tlu3-26819,task,PROJECT_16,ns-28644,TEAM_2,2024-11-09 17:14:26+00:00,2024-11-12 23:17:59+00:00,4,4683,5,86.7194,A100,n
run-pipeline-gpu-62per-4781,task,PROJECT_5,ns-5425,TEAM_7,2024-10-29 12:40:26+00:00,2024-11-01 05:39:11+00:00,1,3898,3,50.1012,A100,n
run-pipeline-gpu-uisen-32141,task,PROJECT_7,ns-11627,TEAM_3,2024-11-01 10:42:26+00:00,2024-11-03 09:58:23+00:00,3,2835,4,63.6917,A100,n
