pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-lbfih-29744,task,PROJECT_1,ns-9644,TEAM_2,2024-10-26 22:18:48+00:00,2024-10-27 10:37:48+00:00,3,739,3,43.9005,A100,n
run-pipeline-gpu-y6s10-5681,instance,PROJECT_7,ns-13654,TEAM_5,2024-10-28 08:03:48+00:00,2024-10-28 19:21:48+00:00,7,678,2,38.05,A100,y
run-pipeline-gpu-rzi4k-26098,task,PROJECT_3,ns-25787,TEAM_4,2024-11-01 13:38:48+00:00,2024-11-02 08:54:48+00:00,2,1156,4,71.5255,A100,n
run-pipeline-gpu-cnf1c-18543,task,PROJECT_2,ns-10305,TEAM_3,2024-10-26 05:15:48+00:00,2024-10-28 13:01:48+00:00,2,3346,4,78.875,A100,y
run-pipeline-gpu-qzqem-24277,task,PROJECT_15,ns-14160,TEAM_7,2024-11-01 05:41:48+00:00,2024-11-02 08:57:48+00:00,1,1636,3,55.9806,A100,n
run-pipeline-gpu-gu80r-1661,task,PROJECT_14,ns-5832,TEAM_4,2024-10-25 00:10:48+00:00,2024-10-25 16:25:48+00:00,3,975,2,33.9109,A100,n
run-pipeline-gpu-xvl0z-13337,task,PROJECT_3,ns-12988,TEAM_1,2024-10-25 23:40:48+00:00,2024-10-26 15:20:48+00:00,2,940,2,39.8013,A30,n
run-pipeline-gpu-uzggf-24643,task,PROJECT_17,ns-12984,TEAM_6,2024-11-11 15:52:48+00:00,2024-11-12 09:21:48+00:00,3,1049,4,61.1721,A30,y
run-pipeline-gpu-3upm0-19211,task,PROJECT_20,ns-2851,TEAM_5,2024-10-28 08:06:48+00:00,2024-10-28 11:06:48+00:00,4,180,4,77.2505,A100,n
run-pipeline-gpu-cwlyg-27961,task,PROJECT_14,ns-26486,TEAM_6,2024-10-29 03:34:48+00:00,2024-10-30 15:49:48+00:00,5,2175,2,39.3656,A100,n
run-pipeline-gpu-mz9dv-20827,task,PROJECT_17,ns-13401,TEAM_7,2024-11-07 18:45:48+00:00,2024-11-09 18:03:48+00:00,4,2838,4,72.8648,A100,y
run-pipeline-gpu-sb8zp-5085,task,PROJECT_12,ns-7668,TEAM_8,2024-11-05 04:30:48+00:00,2024-11-07 15:57:48+00:00,1,3567,3,59.572,A30,n
run-pipeline-gpu-a09x3-16563,task,PROJECT_20,ns-5613,TEAM_9,2024-10-24 17:51:48+00:00,2024-10-25 04:48:48+00:00,5,657,4,66.802,A100,n
run-pipeline-gpu-ber0o-32360,task,PROJECT_10,ns-13799,TEAM_3,2024-10-21 03:29:48+00:00,2024-10-22 11:34:48+00:00,7,1925,2,29.26,A100,n
