pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-9n1ys-29841,task,PROJECT_9,ns-7708,TEAM_8,2024-11-02 07:14:15+00:00,2024-11-04 06:49:48+00:00,1,2855,4,64.9441,A30,y
run-pipeline-gpu-ze861-17423,task,PROJECT_7,ns-10841,TEAM_7,2024-11-04 20:24:15+00:00,2024-11-07 18:20:08+00:00,2,4195,3,47.8854,A30,n
run-pipeline-gpu-2hfno-24274,instance,PROJECT_5,ns-26703,TEAM_3,2024-11-09 16:32:15+00:00,2024-11-10 20:45:23+00:00,8,1693,4,66.0937,A100,y
run-pipeline-gpu-a379s-5814,instance,PROJECT_20,ns-6572,TEAM_5,2024-11-06 00:11:15+00:00,2024-11-08 14:57:46+00:00,4,3766,3,56.4948,A100,n
run-pipeline-gpu-b01pw-28125,task,PROJECT_4,ns-20002,TEAM_10,2024-11-03 17:01:15+00:00,2024-11-06 03:41:31+00:00,4,3520,2,28.7326,A100,y
run-pipeline-gpu-gz1jz-16840,task,PROJECT_20,ns-18046,TEAM_7,2024-11-09 04:38:15+00:00,2024-11-12 02:49:46+00:00,7,4211,4,63.7978,A100,y
run-pipeline-gpu-4r8t5-9212,task,PROJECT_3,ns-5469,TEAM_5,2024-10-23 10:02:15+00:00,2024-10-26 18:46:26+00:00,8,4844,5,90.5861,A100,n
run-pipeline-gpu-41qtm-25970,task,PROJECT_4,ns-22480,TEAM_2,2024-10-23 09:47:15+00:00,2024-10-23 23:30:40+00:00,3,823,2,29.1174,A30,n
run-pipeline-gpu-76w12-16732,task,PROJECT_12,ns-3959,TEAM_1,2024-10-31 02:24:15+00:00,2024-11-03 22:29:40+00:00,5,5525,2,31.4331,A100,n
run-pipeline-gpu-afgjc-15626,task,PROJECT_8,ns-22741,TEAM_3,2024-10-28 17:00:15+00:00,2024-10-30 19:49:39+00:00,4,3049,3,55.0173,A100,n
run-pipeline-gpu-9fbno-3562,task,PROJECT_5,ns-15340,TEAM_7,2024-10-27 15:14:15+00:00,2024-10-29 05:23:51+00:00,7,2289,3,48.6978,A100,n
run-pipeline-gpu-urjn2-29700,task,PROJECT_8,ns-31333,TEAM_1,2024-11-09 04:07:15+00:00,2024-11-10 16:46:38+00:00,1,2199,4,64.7931,A30,n
run-pipeline-gpu-ru7i8-18014,task,PROJECT_11,ns-21966,TEAM_5,2024-10-27 04:59:15+00:00,2024-10-30 15:17:00+00:00,7,4937,4,73.9651,A100,n
run-pipeline-gpu-dok8g-16421,task,PROJECT_9,ns-8626,TEAM_7,2024-11-08 06:26:15+00:00,2024-11-08 19:29:02+00:00,2,782,5,85.4845,A100,n
run-pipeline-gpu-n2ru7-16534,task,PROJECT_20,ns-24730,TEAM_1,2024-10-29 15:11:15+00:00,2024-11-01 11:56:22+00:00,3,4125,3,44.2252,A100,n
run-pipeline-gpu-q01jg-29944,task,PROJECT_7,ns-30778,TEAM_7,2024-10-30 17:52:15+00:00,2024-11-02 01:14:50+00:00,6,3322,2,38.8972,A100,n
run-pipeline-gpu-nhakx-6951,task,PROJECT_3,ns-2126,TEAM_7,2024-10-26 10:16:15+00:00,2024-10-27 20:38:32+00:00,4,2062,2,31.1822,A30,y
run-pipeline-gpu-m00px-1152,task,PROJECT_3,ns-28925,TEAM_7,2024-10-31 22:49:15+00:00,2024-11-01 15:07:56+00:00,8,978,3,55.4746,A100,n
run-pipeline-gpu-uzc8e-3119,instance,PROJECT_3,ns-26810,TEAM_7,2024-11-09 02:54:15+00:00,2024-11-12 05:29:56+00:00,2,4475,5,92.0429,A100,n
run-pipeline-gpu-d4an1-8493,task,PROJECT_11,ns-30449,TEAM_10,2024-11-09 07:20:15+00:00,2024-11-10 12:09:52+00:00,8,1729,3,52.9546,A100,n
run-pipeline-gpu-lyl5l-9069,task,PROJECT_18,ns-4116,TEAM_1,2024-11-02 13:55:15+00:00,2024-11-04 04:48:22+00:00,8,2333,3,47.999,A100,y
run-pipeline-gpu-4hjhh-29969,task,PROJECT_16,ns-14516,TEAM_5,2024-10-22 01:32:15+00:00,2024-10-23 03:12:38+00:00,7,1540,2,29.2169,A100,y
run-pipeline-gpu-w1viu-5013,instance,PROJECT_20,ns-20688,TEAM_3,2024-10-31 06:38:15+00:00,2024-11-02 02:36:38+00:00,6,2638,5,90.6785,A100,n
run-pipeline-gpu-crsdv-8788,task,PROJECT_9,ns-17794,TEAM_7,2024-10-26 09:53:15+00:00,2024-10-28 22:40:42+00:00,6,3647,3,41.8477,A100,n
run-pipeline-gpu-qzwc2-22238,instance,PROJECT_19,ns-13999,TEAM_3,2024-11-08 01:11:15+00:00,2024-11-09 01:40:22+00:00,3,1469,4,64.9028,A30,n
run-pipeline-gpu-vjwjx-230,instance,PROJECT_10,ns-28519,TEAM_3,2024-11-02 07:07:15+00:00,2024-11-03 06:20:22+00:00,2,1393,5,87.9056,A30,n
