pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-ldtip-11757,instance,PROJECT_7,ns-13085,TEAM_1,2024-11-11 23:03:22+00:00,2024-11-13 04:45:22+00:00,4,1782,4,66.7225,A100,y
run-pipeline-gpu-t7lta-14800,instance,PROJECT_2,ns-7235,TEAM_4,2024-11-05 06:51:22+00:00,2024-11-06 13:07:22+00:00,5,1816,4,67.8495,A100,n
run-pipeline-gpu-twx1a-31626,instance,PROJECT_17,ns-24042,TEAM_1,2024-10-27 00:39:22+00:00,2024-10-28 06:26:22+00:00,1,1787,2,27.3556,A100,n
run-pipeline-gpu-lhpws-16384,task,PROJECT_5,ns-10470,TEAM_6,2024-11-03 07:44:22+00:00,2024-11-04 14:31:22+00:00,2,1847,4,79.4718,A30,n
run-pipeline-gpu-fqcdv-23241,instance,PROJECT_16,ns-551,TEAM_1,2024-11-06 03:09:22+00:00,2024-11-07 09:28:22+00:00,2,1819,2,25.6312,A30,n
run-pipeline-gpu-2gbhy-6518,instance,PROJECT_3,ns-28395,TEAM_8,2024-10-31 07:01:22+00:00,2024-11-01 13:40:22+00:00,2,1839,3,51.7724,A100,n
run-pipeline-gpu-6yip6-28315,instance,PROJECT_20,ns-4325,TEAM_7,2024-10-29 20:34:22+00:00,2024-10-31 03:45:22+00:00,1,1871,3,57.9993,A100,n
run-pipeline-gpu-sgaea-5101,task,PROJECT_5,ns-1669,TEAM_8,2024-11-07 05:26:22+00:00,2024-11-08 12:09:22+00:00,1,1843,3,48.5499,A100,n
run-pipeline-gpu-33on2-23017,instance,PROJECT_9,ns-8951,TEAM_6,2024-11-11 14:32:22+00:00,2024-11-12 20:53:22+00:00,2,1821,3,41.0006,A100,n
run-pipeline-gpu-dc92c-5343,task,PROJECT_3,ns-21159,TEAM_6,2024-10-21 03:23:22+00:00,2024-10-22 10:04:22+00:00,3,1841,3,54.9699,A30,n
run-pipeline-gpu-0su5z-25189,task,PROJECT_19,ns-5183,TEAM_4,2024-10-27 09:10:22+00:00,2024-10-28 15:23:22+00:00,2,1813,5,91.7199,A100,n
run-pipeline-gpu-qra3h-12143,task,PROJECT_3,ns-9083,TEAM_9,2024-10-21 14:40:22+00:00,2024-10-22 21:34:22+00:00,3,1854,2,33.5269,A100,n
run-pipeline-gpu-9vh0p-18083,task,PROJECT_13,ns-6729,TEAM_8,2024-10-26 09:44:22+00:00,2024-10-27 16:41:22+00:00,2,1857,3,58.192,A100,n
run-pipeline-gpu-j6472-4004,task,PROJECT_15,ns-13843,TEAM_6,2024-10-30 02:24:22+00:00,2024-10-31 08:30:22+00:00,5,1806,2,31.9153,A100,n
run-pipeline-gpu-fwb23-23401,task,PROJECT_13,ns-27164,TEAM_5,2024-10-28 06:09:22+00:00,2024-10-29 11:13:22+00:00,2,1744,5,91.2956,A100,n
run-pipeline-gpu-1eola-28377,task,PROJECT_4,ns-17759,TEAM_7,2024-11-10 22:09:22+00:00,2024-11-12 04:34:22+00:00,5,1825,3,52.7488,A100,n
run-pipeline-gpu-fh80m-17476,task,PROJECT_12,ns-16718,TEAM_8,2024-11-01 02:15:22+00:00,2024-11-02 08:19:22+00:00,3,1804,4,70.7238,A100,n
run-pipeline-gpu-v6y29-1395,task,PROJECT_7,ns-8288,TEAM_10,2024-10-29 14:09:22+00:00,2024-10-30 20:16:22+00:00,2,1807,3,41.0528,A30,n
run-pipeline-gpu-msge6-23389,task,PROJECT_4,ns-26199,TEAM_7,2024-10-27 19:52:22+00:00,2024-10-29 02:47:22+00:00,5,1855,3,59.4136,A100,n
run-pipeline-gpu-zbwwf-11730,task,PROJECT_5,ns-31132,TEAM_7,2024-11-02 14:23:22+00:00,2024-11-03 19:24:22+00:00,1,1741,4,71.4854,A100,n
run-pipeline-gpu-ubffp-7308,task,PROJECT_15,ns-29736,TEAM_6,2024-11-09 03:11:22+00:00,2024-11-10 10:19:22+00:00,4,1868,3,41.6963,A100,n
run-pipeline-gpu-mnu22-11402,task,PROJECT_6,ns-25554,TEAM_6,2024-10-24 19:16:22+00:00,2024-10-26 00:55:22+00:00,1,1779,5,81.7343,A100,n
run-pipeline-gpu-s7z7a-10155,task,PROJECT_11,ns-1276,TEAM_7,2024-10-27 10:57:22+00:00,2024-10-28 15:53:22+00:00,3,1736,4,66.7317,A30,n
run-pipeline-gpu-n0cpn-20948,task,PROJECT_7,ns-12272,TEAM_6,2024-11-09 05:19:22+00:00,2024-11-10 10:52:22+00:00,3,1773,4,60.7158,A30,y
