pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-6flt2-27305,task,PROJECT_6,ns-19447,TEAM_2,2024-11-10 11:53:05+00:00,2024-11-12 11:10:05+00:00,1,2837,5,92.1847,A100,n
run-pipeline-gpu-xnagq-4318,task,PROJECT_19,ns-3980,TEAM_10,2024-11-02 13:34:05+00:00,2024-11-03 14:57:05+00:00,2,1523,4,76.2699,A100,n
run-pipeline-gpu-7phbk-4903,task,PROJECT_1,ns-21043,TEAM_9,2024-10-30 12:29:05+00:00,2024-10-31 01:47:05+00:00,4,798,3,53.0515,A30,n
run-pipeline-gpu-qyr33-16091,task,PROJECT_4,ns-27984,TEAM_7,2024-10-21 12:34:05+00:00,2024-10-23 14:28:05+00:00,1,2994,5,88.4981,A100,y
run-pipeline-gpu-4crza-19216,task,PROJECT_18,ns-28281,TEAM_3,2024-10-30 10:09:05+00:00,2024-10-30 12:00:05+00:00,4,111,2,28.0686,A100,n
run-pipeline-gpu-6pnaw-3524,task,PROJECT_20,ns-30742,TEAM_5,2024-10-28 13:08:05+00:00,2024-10-29 15:16:05+00:00,8,1568,3,54.2264,A100,n
run-pipeline-gpu-w09bz-7788,task,PROJECT_16,ns-27521,TEAM_1,2024-11-07 05:10:05+00:00,2024-11-07 10:54:05+00:00,2,344,4,70.5474,A100,n
run-pipeline-gpu-vem4v-5681,instance,PROJECT_20,ns-16890,TEAM_8,2024-10-29 15:36:05+00:00,2024-10-31 02:29:05+00:00,2,2093,4,63.8867,A100,n
run-pipeline-gpu-m1u7z-15712,instance,PROJECT_14,ns-24810,TEAM_3,2024-10-30 23:12:05+00:00,2024-11-01 04:20:05+00:00,8,1748,4,76.1185,A100,n
run-pipeline-gpu-ru5pz-5851,task,PROJECT_1,ns-24388,TEAM_1,2024-11-07 04:13:05+00:00,2024-11-07 04:45:05+00:00,1,32,2,30.8673,A30,n
