pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-40fca-15631,task,PROJECT_3,ns-23884,TEAM_5,2024-10-22 04:47:23+00:00,2024-10-22 22:00:23+00:00,1,1033,2,26.3906,A30,n
run-pipeline-gpu-pe8m5-30345,task,PROJECT_3,ns-25687,TEAM_2,2024-11-03 07:55:23+00:00,2024-11-05 22:29:23+00:00,6,3754,2,30.6716,A100,n
run-pipeline-gpu-v6ww2-32465,task,PROJECT_19,ns-17344,TEAM_7,2024-11-11 10:23:23+00:00,2024-11-13 19:14:23+00:00,6,3411,4,63.7389,A100,y
run-pipeline-gpu-xtk7k-23698,instance,PROJECT_20,ns-8890,TEAM_1,2024-10-24 09:34:23+00:00,2024-10-28 09:16:23+00:00,2,5742,4,73.9112,A100,n
run-pipeline-gpu-towdw-16941,task,PROJECT_20,ns-22531,TEAM_10,2024-10-30 16:17:23+00:00,2024-10-30 19:32:23+00:00,4,195,3,45.4289,A30,n
run-pipeline-gpu-idmwu-12024,instance,PROJECT_2,ns-7574,TEAM_7,2024-10-22 15:19:23+00:00,2024-10-23 02:29:23+00:00,3,670,3,54.2137,A30,n
run-pipeline-gpu-m7uuj-15785,task,PROJECT_3,ns-26028,TEAM_6,2024-11-10 10:25:23+00:00,2024-11-15 06:28:23+00:00,2,6963,5,87.234,A30,n
run-pipeline-gpu-k2t7a-9769,task,PROJECT_17,ns-19519,TEAM_3,2024-11-03 00:29:23+00:00,2024-11-04 06:30:23+00:00,6,1801,2,32.2643,A100,n
run-pipeline-gpu-0m7wl-2140,task,PROJECT_2,ns-30634,TEAM_7,2024-11-02 21:30:23+00:00,2024-11-06 08:57:23+00:00,8,5007,3,40.5594,A100,n
run-pipeline-gpu-xsorx-9896,task,PROJECT_20,ns-21538,TEAM_3,2024-11-09 23:21:23+00:00,2024-11-11 06:16:23+00:00,1,1855,3,47.2565,A30,n
run-pipeline-gpu-hb872-6719,task,PROJECT_8,ns-16662,TEAM_7,2024-11-08 05:02:23+00:00,2024-11-08 08:20:23+00:00,5,198,2,30.96,A100,n
run-pipeline-gpu-yozgo-4217,task,PROJECT_18,ns-21691,TEAM_5,2024-10-26 05:39:23+00:00,2024-10-27 04:22:23+00:00,5,1363,4,65.8689,A100,n
run-pipeline-gpu-zwagk-6081,task,PROJECT_2,ns-6474,TEAM_7,2024-11-05 04:50:23+00:00,2024-11-05 21:24:23+00:00,6,994,4,71.0255,A100,n
run-pipeline-gpu-st1t3-15325,instance,PROJECT_19,ns-26820,TEAM_6,2024-11-01 17:08:23+00:00,2024-11-02 03:56:23+00:00,5,648,4,77.9977,A100,n
run-pipeline-gpu-g3qa1-31903,instance,PROJECT_7,ns-7985,TEAM_1,2024-10-25 00:41:23+00:00,2024-10-27 11:23:23+00:00,5,3522,3,56.563,A100,n
run-pipeline-gpu-pt744-22336,task,PROJECT_17,ns-4272,TEAM_6,2024-10-21 05:36:23+00:00,2024-10-22 00:45:23+00:00,7,1149,4,73.6767,A100,y
run-pipeline-gpu-v1fr9-31219,task,PROJECT_19,ns-22494,TEAM_10,2024-10-24 08:48:23+00:00,2024-10-25 19:47:23+00:00,2,2099,4,61.8222,A100,y
run-pipeline-gpu-01w1w-6769,instance,PROJECT_12,ns-31320,TEAM_7,2024-10-23 03:26:23+00:00,2024-10-24 01:56:23+00:00,6,1350,3,44.9335,A100,n
run-pipeline-gpu-1o0dz-7052,task,PROJECT_3,ns-23648,TEAM_3,2024-10-28 16:31:23+00:00,2024-10-29 02:51:23+00:00,1,620,3,54.3833,A30,n
run-pipeline-gpu-ebi2h-785,task,PROJECT_4,ns-23029,TEAM_5,2024-11-07 08:47:23+00:00,2024-11-07 19:46:23+00:00,2,659,5,81.1337,A100,y
run-pipeline-gpu-g47pu-2174,task,PROJECT_17,ns-27350,TEAM_4,2024-11-11 10:28:23+00:00,2024-11-12 22:55:23+00:00,6,2187,4,63.4732,A100,n
run-pipeline-gpu-ve418-3663,task,PROJECT_16,ns-18511,TEAM_1,2024-11-04 11:41:23+00:00,2024-11-05 03:02:23+00:00,3,921,3,44.2464,A100,n
run-pipeline-gpu-5jctw-29435,task,PROJECT_6,ns-28352,TEAM_6,2024-11-04 00:56:23+00:00,2024-11-06 15:27:23+00:00,3,3751,4,61.1923,A30,n
run-pipeline-gpu-ei9np-9171,task,PROJECT_5,ns-23093,TEAM_10,2024-11-09 09:20:23+00:00,2024-11-11 00:19:23+00:00,3,2339,3,41.4712,A100,n
run-pipeline-gpu-c7ikb-2913,task,PROJECT_20,ns-21653,TEAM_5,2024-10-27 12:25:23+00:00,2024-10-31 21:39:23+00:00,8,6314,4,61.3457,A100,n
run-pipeline-gpu-5m19c-9721,instance,PROJECT_5,ns-25901,TEAM_10,2024-10-21 22:28:23+00:00,2024-10-23 21:18:23+00:00,1,2810,2,32.0904,A30,n
run-pipeline-gpu-lbkbk-2709,task,PROJECT_6,ns-15515,TEAM_4,2024-11-09 05:37:23+00:00,2024-11-09 21:37:23+00:00,6,960,5,83.0823,A100,n
run-pipeline-gpu-47qot-23360,task,PROJECT_9,ns-9582,TEAM_9,2024-11-02 03:03:23+00:00,2024-11-02 04:47:23+00:00,1,104,4,67.0344,A100,n
run-pipeline-gpu-85hn7-10128,task,PROJECT_1,ns-24820,TEAM_3,2024-10-23 00:41:23+00:00,2024-10-23 08:21:23+00:00,2,460,3,49.8586,A30,n
run-pipeline-gpu-uihdu-9474,task,PROJECT_6,ns-14604,TEAM_1,2024-10-25 02:37:23+00:00,2024-10-27 09:22:23+00:00,1,3285,4,77.6873,A30,n
run-pipeline-gpu-dzlbj-3129,task,PROJECT_2,ns-17142,TEAM_5,2024-10-29 23:37:23+00:00,2024-10-30 00:11:23+00:00,6,34,4,74.7918,A100,n
run-pipeline-gpu-kvp10-14183,task,PROJECT_15,ns-9331,TEAM_10,2024-11-10 02:13:23+00:00,2024-11-13 17:42:23+00:00,4,5249,3,41.853,A100,n
run-pipeline-gpu-2cn25-7539,task,PROJECT_4,ns-29629,TEAM_5,2024-11-01 00:00:23+00:00,2024-11-02 03:00:23+00:00,1,1620,3,51.7056,A100,y
run-pipeline-gpu-6fguo-18069,task,PROJECT_18,ns-21527,TEAM_7,2024-10-23 02:47:23+00:00,2024-10-23 20:49:23+00:00,2,1082,4,65.8889,A100,n
run-pipeline-gpu-ldyzz-10871,task,PROJECT_2,ns-3076,TEAM_1,2024-11-04 12:58:23+00:00,2024-11-06 08:21:23+00:00,1,2603,4,72.3682,A30,n
run-pipeline-gpu-n4obf-23850,task,PROJECT_9,ns-20331,TEAM_2,2024-11-01 07:17:23+00:00,2024-11-01 09:49:23+00:00,2,152,2,24.2964,A100,n
run-pipeline-gpu-9hpbc-22373,task,PROJECT_13,ns-10033,TEAM_3,2024-11-04 22:12:23+00:00,2024-11-12 09:39:23+00:00,1,10767,4,77.5828,A30,n
run-pipeline-gpu-5w0yx-20461,task,PROJECT_17,ns-4368,TEAM_4,2024-11-06 18:42:23+00:00,2024-11-08 03:26:23+00:00,3,1964,2,24.2142,A100,y
run-pipeline-gpu-z96ki-22295,instance,PROJECT_18,ns-30128,TEAM_9,2024-10-24 22:17:23+00:00,2024-10-26 13:23:23+00:00,2,2346,3,42.5407,A30,y
run-pipeline-gpu-hhwbq-704,task,PROJECT_2,ns-14416,TEAM_10,2024-11-05 05:14:23+00:00,2024-11-06 01:46:23+00:00,2,1232,4,72.8473,A100,y
run-pipeline-gpu-8auhw-18486,instance,PROJECT_16,ns-14979,TEAM_4,2024-11-02 09:24:23+00:00,2024-11-02 13:19:23+00:00,4,235,2,31.3705,A100,n
run-pipeline-gpu-jfl7m-29402,task,PROJECT_10,ns-1995,TEAM_8,2024-10-27 10:16:23+00:00,2024-10-29 00:23:23+00:00,6,2287,3,53.3705,A100,y
run-pipeline-gpu-ajets-18832,task,PROJECT_4,ns-18455,TEAM_9,2024-11-04 11:13:23+00:00,2024-11-05 03:25:23+00:00,3,972,4,75.4536,A100,n
run-pipeline-gpu-2dule-14900,task,PROJECT_18,ns-25969,TEAM_4,2024-10-27 09:27:23+00:00,2024-10-27 18:25:23+00:00,1,538,4,76.3333,A30,n
run-pipeline-gpu-wbkce-6569,task,PROJECT_5,ns-20570,TEAM_3,2024-11-01 08:32:23+00:00,2024-11-08 08:54:23+00:00,4,10102,4,76.0122,A100,n
run-pipeline-gpu-urflb-66,instance,PROJECT_3,ns-20400,TEAM_2,2024-10-30 01:18:23+00:00,2024-10-30 07:08:23+00:00,2,350,4,65.8273,A100,n
run-pipeline-gpu-uknei-21905,task,PROJECT_13,ns-7180,TEAM_10,2024-11-01 00:28:23+00:00,2024-11-01 16:39:23+00:00,3,971,2,30.1751,A100,n
run-pipeline-gpu-l0qei-3044,task,PROJECT_20,ns-31728,TEAM_1,2024-10-23 14:23:23+00:00,2024-10-23 23:15:23+00:00,2,532,2,39.7119,A100,n
run-pipeline-gpu-lukm3-10999,task,PROJECT_12,ns-32083,TEAM_5,2024-11-01 07:54:23+00:00,2024-11-01 12:20:23+00:00,5,266,4,78.8699,A100,n
run-pipeline-gpu-787h4-27293,task,PROJECT_12,ns-4669,TEAM_3,2024-11-01 17:32:23+00:00,2024-11-06 08:46:23+00:00,4,6674,5,92.4703,A100,y
