pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-85x6q-25490,task,PROJECT_4,ns-5902,TEAM_9,2024-07-01 07:19:44+00:00,2024-07-02 06:39:44+00:00,1,1400,2,22.4538,A100,n
run-pipeline-gpu-m009j-20004,instance,PROJECT_16,ns-16824,TEAM_3,2024-06-25 12:43:44+00:00,2024-06-26 12:03:44+00:00,3,1400,2,28.1921,A100,n
run-pipeline-gpu-u13m5-6285,task,PROJECT_15,ns-23979,TEAM_8,2024-07-01 04:40:44+00:00,2024-07-02 17:20:44+00:00,4,2200,2,22.2396,A100,n
run-pipeline-gpu-49lpi-26440,task,PROJECT_2,ns-29669,TEAM_7,2024-07-02 23:07:44+00:00,2024-07-04 21:47:44+00:00,4,2800,2,28.0397,A100,y
run-pipeline-gpu-63bku-19270,task,PROJECT_5,ns-1469,TEAM_8,2024-06-27 09:08:44+00:00,2024-06-29 11:08:44+00:00,4,3000,2,20.7201,A100,y
run-pipeline-gpu-ckr90-13783,task,PROJECT_11,ns-15810,TEAM_7,2024-06-29 13:20:44+00:00,2024-06-30 09:20:44+00:00,6,1200,3,43.3857,A100,y
run-pipeline-gpu-x8plj-19794,task,PROJECT_8,ns-22904,TEAM_1,2024-07-04 06:01:44+00:00,2024-07-06 14:41:44+00:00,5,3400,3,42.3227,A100,n
run-pipeline-gpu-dge7g-18898,instance,PROJECT_14,ns-2118,TEAM_2,2024-06-30 20:11:44+00:00,2024-07-02 08:51:44+00:00,4,2200,2,38.2684,A100,n
run-pipeline-gpu-b54dy-14462,task,PROJECT_18,ns-31507,TEAM_9,2024-07-02 13:34:44+00:00,2024-07-03 16:14:44+00:00,6,1600,2,21.8807,A100,y
run-pipeline-gpu-vl8zn-32054,task,PROJECT_1,ns-24937,TEAM_9,2024-06-29 05:47:44+00:00,2024-07-01 04:27:44+00:00,4,2800,2,28.5184,A100,n
run-pipeline-gpu-fkn14-30114,task,PROJECT_19,ns-25621,TEAM_4,2024-06-17 04:30:44+00:00,2024-06-18 23:50:44+00:00,7,2600,2,26.4568,A100,n
