pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-22gut-12847,task,PROJECT_9,ns-3463,TEAM_9,2024-06-23 11:17:58+00:00,2024-06-24 11:09:58+00:00,2,1432,2,33.2091,A30,n
run-pipeline-gpu-l5lx4-25700,task,PROJECT_1,ns-22617,TEAM_3,2024-06-23 05:56:58+00:00,2024-06-25 01:19:58+00:00,3,2603,3,49.4438,A100,n
run-pipeline-gpu-fn8m6-25659,task,PROJECT_17,ns-20147,TEAM_6,2024-06-19 20:39:58+00:00,2024-06-20 20:48:58+00:00,1,1449,2,24.692,A100,y
run-pipeline-gpu-jn9d4-2526,task,PROJECT_20,ns-8202,TEAM_6,2024-06-14 09:09:58+00:00,2024-06-15 17:43:58+00:00,8,1954,3,47.2508,A100,n
run-pipeline-gpu-ad21v-12910,instance,PROJECT_20,ns-20464,TEAM_7,2024-06-19 11:54:58+00:00,2024-06-20 05:00:58+00:00,8,1026,2,22.3352,A100,n
run-pipeline-gpu-jsf4w-9535,task,PROJECT_20,ns-31293,TEAM_3,2024-06-30 10:20:58+00:00,2024-07-03 02:34:58+00:00,6,3854,4,68.0935,A100,y
run-pipeline-gpu-ek1vk-5710,task,PROJECT_12,ns-23717,TEAM_7,2024-06-19 17:51:58+00:00,2024-06-19 20:49:58+00:00,2,178,4,75.3639,A100,n
run-pipeline-gpu-gr9yj-8524,task,PROJECT_8,ns-5610,TEAM_5,2024-06-14 16:59:58+00:00,2024-06-14 17:23:58+00:00,4,24,3,59.3647,A100,y
run-pipeline-gpu-cgafw-28602,task,PROJECT_2,ns-10840,TEAM_5,2024-06-15 04:38:58+00:00,2024-06-17 06:25:58+00:00,5,2987,2,34.3954,A100,n
run-pipeline-gpu-yld1g-21987,instance,PROJECT_20,ns-32299,TEAM_4,2024-06-25 22:49:58+00:00,2024-06-26 13:43:58+00:00,1,894,2,36.334,A100,n
run-pipeline-gpu-22pb4-23995,instance,PROJECT_18,ns-27141,TEAM_9,2024-06-15 19:29:58+00:00,2024-06-16 07:42:58+00:00,2,733,3,59.2095,A30,y
run-pipeline-gpu-81qsi-17390,instance,PROJECT_15,ns-8879,TEAM_7,2024-06-14 08:58:58+00:00,2024-06-16 05:10:58+00:00,1,2652,2,31.1826,A30,y
run-pipeline-gpu-nycyl-10907,instance,PROJECT_10,ns-13485,TEAM_2,2024-06-15 18:09:58+00:00,2024-06-16 14:02:58+00:00,2,1193,2,22.829,A100,y
run-pipeline-gpu-bs44w-1689,task,PROJECT_16,ns-7535,TEAM_2,2024-06-13 14:32:58+00:00,2024-06-15 12:14:58+00:00,2,2742,2,35.9348,A100,n
run-pipeline-gpu-qn2kx-24373,instance,PROJECT_7,ns-26411,TEAM_9,2024-07-03 13:56:58+00:00,2024-07-05 07:37:58+00:00,3,2501,2,22.3403,A100,y
run-pipeline-gpu-4c3pb-11717,task,PROJECT_11,ns-27040,TEAM_2,2024-06-19 19:33:58+00:00,2024-06-20 07:55:58+00:00,6,742,3,53.0263,A100,n
run-pipeline-gpu-hh1xn-20876,task,PROJECT_14,ns-16716,TEAM_8,2024-06-15 22:07:58+00:00,2024-06-17 06:46:58+00:00,3,1959,2,32.1807,A100,y
run-pipeline-gpu-6n0i1-30141,task,PROJECT_8,ns-32745,TEAM_8,2024-07-04 16:59:58+00:00,2024-07-06 01:55:58+00:00,1,1976,2,29.6948,A100,y
run-pipeline-gpu-hyavh-17055,instance,PROJECT_16,ns-23584,TEAM_7,2024-06-29 03:42:58+00:00,2024-06-30 09:34:58+00:00,2,1792,2,24.7697,A30,n
run-pipeline-gpu-jopc0-4136,instance,PROJECT_20,ns-3031,TEAM_10,2024-07-05 12:41:58+00:00,2024-07-07 01:05:58+00:00,1,2184,3,46.1755,A30,n
run-pipeline-gpu-wfl1z-24445,task,PROJECT_20,ns-19339,TEAM_3,2024-06-17 18:09:58+00:00,2024-06-19 13:37:58+00:00,2,2608,2,33.8508,A30,n
run-pipeline-gpu-ohvzj-29247,task,PROJECT_2,ns-11918,TEAM_4,2024-07-02 00:49:58+00:00,2024-07-02 11:57:58+00:00,6,668,3,42.7358,A100,n
run-pipeline-gpu-36c3a-14741,task,PROJECT_16,ns-32545,TEAM_10,2024-06-26 20:30:58+00:00,2024-06-28 07:38:58+00:00,1,2108,4,60.4372,A30,n
run-pipeline-gpu-bojz3-23618,instance,PROJECT_13,ns-706,TEAM_8,2024-06-14 12:59:58+00:00,2024-06-16 18:01:58+00:00,1,3182,5,86.8663,A100,n
run-pipeline-gpu-l934v-2641,instance,PROJECT_2,ns-13873,TEAM_5,2024-06-17 00:31:58+00:00,2024-06-19 18:06:58+00:00,8,3935,3,57.2519,A100,y
run-pipeline-gpu-oyz5a-3622,task,PROJECT_15,ns-21991,TEAM_6,2024-06-16 01:14:58+00:00,2024-06-17 04:34:58+00:00,6,1640,2,37.7917,A100,n
run-pipeline-gpu-3gwtk-21988,task,PROJECT_12,ns-6943,TEAM_5,2024-06-14 13:59:58+00:00,2024-06-15 18:03:58+00:00,4,1684,3,42.8146,A30,n
run-pipeline-gpu-ugc9v-23953,task,PROJECT_4,ns-19109,TEAM_8,2024-06-24 00:32:58+00:00,2024-06-24 12:11:58+00:00,1,699,5,93.9333,A30,n
run-pipeline-gpu-gut32-16737,task,PROJECT_7,ns-23032,TEAM_10,2024-06-28 12:19:58+00:00,2024-06-29 02:58:58+00:00,2,879,3,53.1851,A100,n
run-pipeline-gpu-7lzzt-8456,instance,PROJECT_4,ns-22672,TEAM_6,2024-06-20 16:26:58+00:00,2024-06-21 07:13:58+00:00,2,887,4,66.7619,A100,n
run-pipeline-gpu-n5byh-12301,task,PROJECT_4,ns-17986,TEAM_2,2024-06-14 08:15:58+00:00,2024-06-17 09:44:58+00:00,1,4409,2,28.2442,A30,n
run-pipeline-gpu-dbvoh-9320,instance,PROJECT_9,ns-23830,TEAM_1,2024-06-28 00:29:58+00:00,2024-06-30 06:56:58+00:00,2,3267,2,27.1257,A30,y
run-pipeline-gpu-npsft-31735,task,PROJECT_3,ns-25618,TEAM_1,2024-06-27 08:41:58+00:00,2024-06-29 00:53:58+00:00,3,2412,5,97.1218,A100,y
run-pipeline-gpu-cmm7d-6804,task,PROJECT_13,ns-12730,TEAM_5,2024-06-29 23:40:58+00:00,2024-06-30 06:57:58+00:00,1,437,5,97.4595,A30,n
run-pipeline-gpu-rixw9-24006,task,PROJECT_20,ns-26721,TEAM_5,2024-06-28 12:57:58+00:00,2024-06-29 02:30:58+00:00,2,813,2,31.5024,A30,n
run-pipeline-gpu-lq8wn-16493,task,PROJECT_12,ns-31616,TEAM_10,2024-06-20 10:56:58+00:00,2024-06-22 02:26:58+00:00,5,2370,4,74.6336,A100,n
run-pipeline-gpu-3odfo-22484,task,PROJECT_18,ns-1185,TEAM_10,2024-06-13 05:09:58+00:00,2024-06-14 10:21:58+00:00,2,1752,2,20.066,A100,n
run-pipeline-gpu-tt78q-9480,task,PROJECT_9,ns-10153,TEAM_5,2024-06-22 21:13:58+00:00,2024-06-22 21:39:58+00:00,6,26,2,33.4365,A100,y
run-pipeline-gpu-6udii-14457,task,PROJECT_19,ns-4491,TEAM_10,2024-06-29 03:43:58+00:00,2024-06-29 16:26:58+00:00,1,763,4,62.3539,A100,n
run-pipeline-gpu-x49ax-19228,task,PROJECT_6,ns-18849,TEAM_5,2024-06-24 02:54:58+00:00,2024-06-25 17:42:58+00:00,4,2328,2,22.1182,A100,n
run-pipeline-gpu-x2bct-1962,task,PROJECT_14,ns-27965,TEAM_4,2024-06-28 18:45:58+00:00,2024-06-28 20:26:58+00:00,3,101,2,21.2545,A30,n
run-pipeline-gpu-392d9-6075,task,PROJECT_9,ns-20023,TEAM_9,2024-06-21 12:57:58+00:00,2024-06-25 07:04:58+00:00,2,5407,2,24.39,A30,y
run-pipeline-gpu-7w0u9-29635,task,PROJECT_15,ns-8322,TEAM_7,2024-07-01 18:59:58+00:00,2024-07-02 18:26:58+00:00,3,1407,4,70.4007,A100,n
run-pipeline-gpu-28uyr-16963,task,PROJECT_20,ns-14348,TEAM_5,2024-06-28 22:07:58+00:00,2024-06-30 17:51:58+00:00,1,2624,2,31.1179,A30,n
run-pipeline-gpu-6x2ce-4514,instance,PROJECT_1,ns-8049,TEAM_1,2024-06-21 02:00:58+00:00,2024-06-22 06:46:58+00:00,2,1726,4,65.7475,A100,n
run-pipeline-gpu-y51sh-14740,task,PROJECT_8,ns-22863,TEAM_7,2024-06-17 10:17:58+00:00,2024-06-19 07:57:58+00:00,1,2740,2,36.9616,A100,n
run-pipeline-gpu-5ma2f-1015,task,PROJECT_19,ns-14651,TEAM_7,2024-07-04 19:19:58+00:00,2024-07-06 05:24:58+00:00,5,2045,4,64.841,A100,y
run-pipeline-gpu-7msto-12932,instance,PROJECT_17,ns-16040,TEAM_10,2024-06-22 05:59:58+00:00,2024-06-24 00:11:58+00:00,4,2532,4,65.7996,A100,n
run-pipeline-gpu-75rka-24024,instance,PROJECT_8,ns-2878,TEAM_5,2024-06-14 01:02:58+00:00,2024-06-14 01:27:58+00:00,5,25,5,93.9722,A100,n
run-pipeline-gpu-ve8s3-21393,task,PROJECT_5,ns-16243,TEAM_8,2024-06-24 18:22:58+00:00,2024-06-24 20:17:58+00:00,6,115,2,24.1354,A100,n
run-pipeline-gpu-grv9y-21656,task,PROJECT_5,ns-2911,TEAM_1,2024-06-24 19:22:58+00:00,2024-06-27 07:41:58+00:00,2,3619,3,48.3308,A30,y
run-pipeline-gpu-tye46-12758,task,PROJECT_19,ns-26415,TEAM_6,2024-06-25 10:47:58+00:00,2024-06-27 05:25:58+00:00,3,2558,2,25.3625,A100,y
