pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-vblfw-19910,task,PROJECT_6,ns-17034,TEAM_9,2024-06-25 17:36:58+00:00,2024-06-28 03:37:58+00:00,3,3481,3,40.512,A30,y
run-pipeline-gpu-uzn37-3751,task,PROJECT_11,ns-29480,TEAM_5,2024-06-28 06:46:58+00:00,2024-06-30 10:18:58+00:00,3,3092,4,77.2094,A30,n
run-pipeline-gpu-9zusq-6627,task,PROJECT_1,ns-31269,TEAM_9,2024-07-03 02:54:58+00:00,2024-07-04 03:03:58+00:00,4,1449,5,99.6029,A100,y
run-pipeline-gpu-lapma-316,task,PROJECT_15,ns-6125,TEAM_5,2024-06-29 10:33:58+00:00,2024-06-30 23:40:58+00:00,8,2227,5,86.2631,A100,n
run-pipeline-gpu-58zyh-17177,task,PROJECT_3,ns-15624,TEAM_1,2024-06-27 03:23:58+00:00,2024-06-28 09:01:58+00:00,1,1778,3,46.9963,A100,y
run-pipeline-gpu-cveps-6128,task,PROJECT_15,ns-27382,TEAM_10,2024-07-02 15:00:58+00:00,2024-07-03 04:47:58+00:00,2,827,5,93.2728,A100,y
run-pipeline-gpu-fyk1q-5912,instance,PROJECT_18,ns-2196,TEAM_6,2024-06-15 20:24:58+00:00,2024-06-17 02:32:58+00:00,1,1808,4,67.1451,A100,n
run-pipeline-gpu-ldcpm-29506,instance,PROJECT_19,ns-8009,TEAM_6,2024-06-15 20:09:58+00:00,2024-06-16 13:34:58+00:00,3,1045,3,57.3056,A30,n
run-pipeline-gpu-shkbg-11822,task,PROJECT_10,ns-23952,TEAM_4,2024-06-23 12:46:58+00:00,2024-06-23 13:46:58+00:00,7,60,2,26.2839,A100,n
run-pipeline-gpu-2wp3t-17492,task,PROJECT_14,ns-25748,TEAM_9,2024-06-21 03:22:58+00:00,2024-06-23 09:10:58+00:00,6,3228,2,27.0395,A100,n
