job_id,arrival_s,start_s,queue_sec,service_sec,gpu_count
ali-adff07069a3c8185a54ac3cd-worker#434171,126682.0,126684.0,2.0,37516.0,12
ali-32a3571ab783865e2c0fe33c-tensorflow#407808,96824.0,96826.0,2.0,67814.0,1
ali-fc9e5450d5f9b5364737a5a1-tensorflow#41958,65915.0,65917.0,2.0,100088.0,1
ali-ac3967fe8e4bcde2088659bb-tensorflow#368123,148330.0,148332.0,2.0,18147.0,1
ali-8bf21b0771dc4e5b2ba62dfa-worker#406108,140059.0,140061.0,2.0,28209.0,12
ali-af891555f285b94e2dcd12a0-worker#319956,110240.0,110242.0,2.0,60470.0,12
ali-c12e7cb33240390a36408807-worker#201844,150926.0,152974.0,2048.0,17758.0,1
ali-e6fbc0b25267595b15fd9ce0-tensorflow#465467,81763.0,81765.0,2.0,90209.0,1
ali-1001a0c1a2d4d68e94a0fecf-tensorflow#104979,0.0,2.0,2.0,172800.0,1
ali-96021af72b884ef7f0e5254c-PyTorchWorker#13003,145152.0,145154.0,2.0,27732.0,2
ali-f92eff9824837558a972da2c-tensorflow#494252,91171.0,91173.0,2.0,81951.0,1
ali-ce7db1d14ea9fe09459cc1ef-tensorflow#389631,128160.0,128162.0,2.0,45442.0,1
ali-e3003b8ed862dcdcdd6f70b3-tensorflow#266424,119113.0,119115.0,2.0,54719.0,1
ali-f1db66cf406ddb518e92a0d7-worker#322474,132088.0,132090.0,2.0,42252.0,10
ali-3a3eb6b50b2a77baf5636d67-evaluator#316353,110713.0,110715.0,2.0,64443.0,2
ali-1ddf2cb653fe6bb085802a2e-tensorflow#464165,120089.0,120091.0,2.0,56951.0,1
ali-a8377ec1fc534eef47141b9a-tensorflow#257916,119244.0,119246.0,2.0,58144.0,1
ali-8df9db4765a369c361b1e49b-tensorflow#107306,138838.0,138840.0,2.0,38645.0,4
ali-7e15b0b00bfd1b7660892795-tensorflow#363306,138882.0,138884.0,2.0,39075.0,4
ali-87706d50e15a01c5a4b7ba6a-worker#14273,129976.0,129978.0,2.0,48427.0,1
ali-e095b799cb964b110ef8d583-tensorflow#505645,119059.0,119061.0,2.0,59373.0,1
ali-15a15c8a0e3b913a3bc1b369-PyTorchWorker#514507,147703.0,147705.0,2.0,31001.0,2
ali-3ccb1201450d985fe65c90cd-tensorflow#380977,141374.0,141376.0,2.0,37731.0,1
ali-e36c60aeeed90b956e76672f-evaluator#165650,152632.0,166009.5,13377.5,13182.0,1
ali-85bd6dd1dda540bd75904e60-tensorflow#390202,150139.0,150141.0,2.0,30447.0,4
ali-1675e1560f726dfbb90b8944-PyTorchWorker#367944,160049.0,173838.5,13789.5,6806.0,1
ali-e292c9c65d286997da9c5b26-worker#384494,16670.0,16672.0,2.0,167731.0,8
ali-1ebbe9976e99cdcabcae4356-tensorflow#308324,120111.0,120113.0,2.0,64526.0,1
ali-520a39f4a4227f7fde3bb235-tensorflow#231905,142072.0,142074.0,2.0,42626.0,4
ali-02630c72e4cce6f753dc2f44-tensorflow#126885,139497.0,139499.0,2.0,46767.0,2
ali-211ea7ce60c6c78756cf08a2-PyTorchWorker#207942,119269.0,119271.0,2.0,69800.0,5
ali-1eb9c642e0ba4ff9963d35db-tensorflow#377378,152973.0,172806.5,19833.5,19574.0,1
ali-897c038d63554407ed5e2226-worker#101432,142285.0,142287.0,2.0,50113.0,20
ali-9baed10f3fae55d16f903104-worker#371212,110944.0,110946.0,2.0,82227.0,8
ali-42e757e4c1c71e042d750f2b-tensorflow#538223,152972.0,170736.5,17764.5,23102.0,1
ali-9826b5735d6e6f05a35fc3ac-worker#269694,152735.0,170716.5,17981.5,23302.0,20
ali-12385c8ba6d0bd5e9d37505f-tensorflow#104536,152967.0,166483.5,13516.5,28791.0,1
ali-f315b7eee8f3289d3138436b-tensorflow#177163,152973.0,171978.5,19005.5,25217.0,1
ali-5d38c14aee655bcc24221011-worker#319385,24488.0,24490.0,2.0,172800.0,2
ali-ec738407b5c38f35c11c8a2a-worker#403330,152505.0,164644.5,12139.5,32780.0,1
ali-8a297fa07bd8e9b222348289-tensorflow#34307,160250.0,193843.0,33593.0,3962.0,1
ali-278be07f3b1a9ccdd31a8fc4-worker#441990,130652.0,130654.0,2.0,67773.0,1
ali-88871c6e19cc966f6f647b85-worker#113676,149359.0,149361.0,2.0,49104.0,4
ali-ff7e1f70a7902881bd39090e-PyTorchWorker#6021,160051.0,193200.0,33149.0,6948.0,1
ali-504e42bbb0e7b4aaffa736be-PyTorchWorker#536318,153605.0,172890.5,19285.5,27752.0,1
ali-e1f93400a97a69d19b910895-PyTorchWorker#249866,117158.0,117160.0,2.0,83818.0,1
ali-a91b6d57cc232bafd0c08542-tensorflow#206176,155905.0,173128.5,17223.5,29061.0,1
ali-12cd168a455d08b166053083-PyTorchWorker#495454,150729.0,164206.5,13477.5,38238.0,8
ali-56116ecbf1f809c24f60be72-worker#529007,113718.0,113720.0,2.0,90024.0,10
ali-f5725f862768b71036242eef-worker#476427,129954.0,129956.0,2.0,76377.0,30
ali-24b5737ef42f12b5bf765e06-tensorflow#326183,151078.0,152975.0,1897.0,54979.0,4
ali-84fcb52c948416966233f42d-tensorflow#69609,150256.0,150258.0,2.0,59964.0,1
ali-273447ce5444db25dadb3e46-tensorflow#548132,105254.0,105256.0,2.0,106090.0,1
ali-13cd9a3eb9399f0373097fe9-worker#13240,153637.0,203748.5,50111.5,9851.0,50
ali-3e8f649722e82dcde5d8a1f1-tensorflow#95359,117663.0,117665.0,2.0,97203.0,1
ali-ef3f33d3bbde5132c164c62b-tensorflow#447129,160495.0,213606.0,53111.0,2773.0,1
ali-1cbd7be5d49979e7e6b3907a-worker#93997,154191.0,206339.5,52148.5,13721.0,20
ali-a74db09c432c93dc039612a1-tensorflow#219457,163187.0,220165.0,56978.0,16.0,2
ali-5a22789c1aad9d664a44b9a6-tensorflow#215662,163471.0,220266.0,56795.0,18.0,1
ali-0afb8fbee6bbd0cd5a80d9d7-tensorflow#536108,163524.0,220288.5,56764.5,164.0,1
ali-83d80925c609f319bdd4bbb4-tensorflow#364232,163432.0,220260.0,56828.0,226.0,1
ali-5c5d7073a01b86674fd7e430-tensorflow#512964,163595.0,220457.0,56862.0,74.0,1
ali-2dd28e7c91845a3fddf87b3b-tensorflow#295712,163754.0,220535.5,56781.5,16.0,1
ali-1e0e2f1d54064a8310027166-xComputeWorker#249184,163425.0,220214.0,56789.0,437.0,1
ali-a2350fce97b2d847da377701-tensorflow#140547,163843.0,220655.5,56812.5,77.0,1
ali-7b35f19bfc8864d8f436843f-tensorflow#465817,163859.0,220737.0,56878.0,83.0,1
ali-ab1ac4349833fa90a46857ef-tensorflow#539821,163279.0,220185.5,56906.5,649.0,1
ali-6a0688d886274c5c18931fc3-tensorflow#55452,163867.0,220824.5,56957.5,74.0,1
ali-241afb2c13ca193e3fdac7ad-tensorflow#284908,163867.0,220839.0,56972.0,75.0,1
ali-46cf74c50ce8886e9d40b689-tensorflow#209485,163871.0,220903.0,57032.0,79.0,1
ali-9d0bc4065108efe100815a1a-tensorflow#233318,163886.0,220918.5,57032.5,76.0,1
ali-49b5790390d10865dd9faa4e-tensorflow#474803,164085.0,220999.0,56914.0,28.0,1
ali-111a4f6e88589a6d6e6f09cb-tensorflow#553847,164087.0,221031.5,56944.5,86.0,1
ali-158fbdbe6d37e59982476ffb-worker#499667,48458.0,48460.0,2.0,172800.0,1
ali-dcc5790fdc68c39b2307b00a-tensorflow#156665,164511.0,221264.5,56753.5,38.0,1
ali-b975a836390e0017ccbaac65-tensorflow#60406,164639.0,221307.0,56668.0,64.0,1
ali-cf6c28bfeace053db873903c-tensorflow#319214,156248.0,173608.5,17360.5,47798.0,1
ali-168abcc0ec9b89b632e838b8-tensorflow#236603,163708.0,220490.5,56782.5,946.0,1
ali-c143cb21268c124206fcc884-tensorflow#525585,164826.0,221411.0,56585.0,75.0,1
ali-1a0ac63befff00640ddc1df1-tensorflow#70762,151082.0,164206.5,13124.5,57298.0,4
ali-a22961c45934381c11325221-tensorflow#127215,165079.0,221490.5,56411.5,226.0,1
ali-116fcd0a6d8b33938706353d-tensorflow#282277,164762.0,221375.5,56613.5,377.0,1
ali-2c3c12548c9a19b94af893f9-tensorflow#174589,165098.0,221566.0,56468.0,225.0,1
ali-f6005d60e53a805daef03de2-tensorflow#259286,165089.0,221565.0,56476.0,236.0,1
ali-26db40e29cd7b3cef3ff07dc-worker#131714,164930.0,221509.0,56579.0,317.0,2
ali-a444c371bb7530d424f19746-tensorflow#269732,165373.0,221830.5,56457.5,54.0,1
ali-74aa9726374f22ab184e9ca9-tensorflow#493861,165071.0,221441.0,56370.0,480.0,1
ali-fac123240593c5f284135a93-tensorflow#99371,165119.0,221721.0,56602.0,256.0,1
ali-451ad8f70053820f885c5a0c-tensorflow#545624,164494.0,221122.0,56628.0,977.0,1
ali-c4d7b54da8ac14d83d626fc2-tensorflow#17353,165550.0,221925.5,56375.5,193.0,1
ali-52f5956a68c4ce9f409cbcbb-tensorflow#176503,165972.0,222103.5,56131.5,54.0,1
ali-b6d666d87378ed341920a12d-PyTorchWorker#183282,165236.0,221805.5,56569.5,735.0,1
ali-a0014fc75932944be8ac7b94-tensorflow#262209,166215.0,222545.0,56330.0,65.0,1
ali-d6e56f44ef70cb13c5e0c9bc-tensorflow#548820,166304.0,222614.5,56310.5,64.0,1
ali-ffd0566c6715f30c64e24e44-tensorflow#187637,160435.0,213606.0,53171.0,9110.0,1
ali-0101c7dc5565a1477b3c3a08-evaluator#164385,165867.0,221981.5,56114.5,876.0,1
ali-4602838a9b55aec3c4d6b052-PyTorchWorker#338057,166345.0,222720.5,56375.5,147.0,1
ali-96c57c3eb56348725dd9e336-PyTorchWorker#32797,165236.0,221795.5,56559.5,1095.0,1
ali-774b75f160399c3430bbf8d4-tensorflow#391738,166339.0,222683.0,56344.0,680.0,1
ali-3f638c180435454e2266aa7a-xComputeWorker#421068,166429.0,222862.0,56433.0,559.0,1
ali-8ec840023029ad50820315cc-tensorflow#473462,143843.0,143845.0,2.0,79586.0,1
ali-7ee3b799f201c332547315b9-PyTorchWorker#497583,161914.0,220067.0,58153.0,3507.0,5
ali-fab2353b9ec75913dc84a258-tensorflow#475709,166613.0,223425.5,56812.5,155.0,1
ali-14bc63ffe96256c70fc95f55-tensorflow#330143,166636.0,223435.5,56799.5,225.0,1
ali-a65439400567067ddb651c15-tensorflow#143114,166161.0,222162.0,56001.0,1522.0,1
ali-64abf05714c7a37a10d44882-evaluator#38047,166461.0,222872.0,56411.0,866.0,1
ali-01de2018cf42753106bad891-evaluator#122675,166462.0,222895.0,56433.0,876.0,1
ali-aa47b811e25f6cb80072eb40-tensorflow#66632,165130.0,221757.0,56627.0,2076.0,1
ali-88e89debd640f21bbc39277b-tensorflow#270504,166149.0,222123.0,55974.0,1763.0,1
ali-d5506a20f18b3f3224c650b8-tensorflow#419348,166637.0,223665.0,57028.0,286.0,1
ali-6e39121264735cb111c80c16-worker#43326,160525.0,220067.0,59542.0,3979.0,50
ali-36b35977f853073196346c3e-PyTorchWorker#9357,166569.0,223367.5,56798.5,683.0,1
ali-a9824c602f2ffed39d18fcae-tensorflow#386173,166663.0,223742.5,57079.5,325.0,1
ali-ae348045fcd972ca8af61be0-tensorflow#536074,165720.0,224072.0,58352.0,16.0,2
ali-017ceea18c5eeed1abe3ed29-tensorflow#425935,166795.0,224078.0,57283.0,49.0,1
ali-6f37a70dd856a8e7274f3599-tensorflow#170190,166674.0,223775.5,57101.5,386.0,1
ali-05b0ffa2c48e443628092d01-tensorflow#453755,163798.0,220556.0,56758.0,3665.0,1
ali-fb2e415d165aa863b618f539-tensorflow#220846,166690.0,223837.5,57147.5,417.0,1
ali-37f28bc16f12b6e25633ca93-tensorflow#264739,151404.0,168274.5,16870.5,56005.0,4
ali-deba45f4ec3bf60c679b1793-tensorflow#551296,166691.0,223890.5,57199.5,396.0,1
ali-2b260e4c4597652f2692df94-tensorflow#267044,166904.0,224131.5,57227.5,175.0,1
ali-de5c71e03fe8ebb4db50469a-tensorflow#40185,166652.0,223688.5,57036.5,708.0,1
ali-db72974335b08418a12ae6c6-worker#308678,167353.0,224284.0,56931.0,204.0,1
ali-5719c9eab35193317bb21a1b-tensorflow#334136,167594.0,224374.0,56780.0,195.0,1
ali-9a4e91d99ee6c5f0df8db2da-worker#297031,90855.0,90857.0,2.0,133803.0,8
ali-cf775c9c8517245fc887086c-PyTorchWorker#404151,165393.0,223578.5,58185.5,1086.0,2
ali-8942cf79807bad25e9510318-evaluator#465119,167663.0,224492.5,56829.5,243.0,1
ali-dd2f02f60a3b5ce10de3b5dd-worker#101684,163885.0,224664.5,60779.5,202.0,8
ali-c31ba4a70ddec7d325e09db0-worker#183382,167664.0,224669.0,57005.0,274.0,2
ali-5595723d89e228cdad1f41cb-tensorflow#541292,167230.0,224259.0,57029.0,845.0,1
ali-256f07c82b66398d936875b4-worker#109886,161933.0,224052.5,62119.5,1101.0,10
ali-a734e20c6d0a576d461627dc-JupyterTask#196634,161977.0,220164.0,58187.0,5046.0,1
ali-c94ec2dd34c52109e695548a-PyTorchWorker#193885,167520.0,224344.0,56824.0,927.0,1
ali-3caa537e3a58eeb18565db6b-evaluator#136420,167369.0,224291.0,56922.0,1066.0,1
ali-354df5f4718fe526eb2d054d-worker#449438,160094.0,213606.0,53512.0,11845.0,20
ali-ed108582c41eb1dd88b4e95f-worker#114840,162313.0,224052.5,61739.5,1563.0,7
ali-e09d6e29bbe93e218dfebb1c-worker#178847,162778.0,224052.5,61274.5,1787.0,10
ali-f4c03dc3109a6c3a84d0c726-tensorflow#435945,167228.0,224225.5,56997.5,2095.0,1
ali-66bc6ecbed011aecafb942fc-worker#495807,163888.0,224947.5,61059.5,1573.0,10
ali-ef9cffa69c2bc26e5b621d60-worker#493528,161916.0,224052.5,62136.5,2507.0,20
ali-5bd34ec125157a7394bcc3a4-OssToVolumeWorker#355010,164228.0,226564.0,62336.0,33.0,64
ali-7a28de0c5b2534c651411fe3-worker#113352,165120.0,226602.0,61482.0,35.0,4
ali-9717085830dd4101426f6713-worker#202855,164658.0,226603.5,61945.5,99.0,12
ali-c7cd563a370de6e9660f803a-PyTorchWorker#209978,160702.0,220067.0,59365.0,6668.0,1
ali-5fd81ac247943aac96100417-worker#357993,164690.0,226603.5,61913.5,255.0,10
ali-feec1e047f24dae6d0c94110-worker#284560,54257.0,54259.0,2.0,172800.0,16
ali-a8b979c3aa7bee6bcaec463d-worker#278646,167665.0,226875.0,59210.0,206.0,2
ali-496d4c4e782f47e4c16ccbe5-tensorflow#272869,167185.0,224166.0,56981.0,3252.0,1
ali-9a7ee4b5bc666d5cb47044dd-tensorflow#420955,166800.0,224092.5,57292.5,3501.0,1
ali-922cb6da311973ac6cb20cf0-worker#493250,164559.0,226603.5,62044.5,1019.0,30
ali-521983165e6d730771becaa7-tensorflow#527355,166730.0,223955.5,57225.5,3829.0,1
ali-ed9b4dda0327cf7ac22fc4b8-tensorflow#96560,166846.0,224107.0,57261.0,4192.0,1
ali-9029251b3cb3dc0f52c4f89f-PyTorchWorker#307755,164886.0,226863.0,61977.0,1673.0,20
ali-a7414ec00383ff29f4ce3ab3-OssToVolumeWorker#142459,164939.0,228542.5,63603.5,24.0,64
ali-123844e65e4d6900caeb4f4f-worker#349773,165756.0,228573.0,62817.0,44.0,30
ali-1e9358639b9aa4ed02227348-tensorflow#406522,160939.0,220067.0,59128.0,8581.0,1
ali-7102b80cc33db509e2b5f111-tensorflow#459438,167450.0,224333.0,56883.0,4543.0,1
ali-295988d232675a4e78fe9164-PyTorchWorker#248706,165408.0,223585.0,58177.0,5382.0,2
ali-55c11639c16656ea27ddd371-PyTorchWorker#416569,165423.0,224055.0,58632.0,5186.0,2
ali-7b80b429204b355a9a2f0da4-tensorflow#48366,167825.0,225108.5,57283.5,4253.0,1
ali-3fc1127d432c8c160552db61-tensorflow#65144,167446.0,224311.0,56865.0,5556.0,1
ali-31396a61157d3333f047af9c-worker#396888,165300.0,228542.5,63242.5,1562.0,7
ali-d5b749d363caf0cf0e848bc0-worker#274257,165302.0,228573.0,63271.0,1543.0,7
ali-8d1ba2cb6884688b963a248e-tensorflow#292626,167703.0,224740.0,57037.0,5404.0,1
ali-45559d54a421b2bf4cedf7d1-tensorflow#403821,167902.0,230120.5,62218.5,28.0,1
ali-862e2435e48fb18c9e5806b0-worker#522543,166006.0,230109.0,64103.0,54.0,30
ali-f5824cdadf93d6932bb3f539-tensorflow#305123,168003.0,230153.0,62150.0,34.0,1
ali-365b55333e421a9c304d0f6c-worker#438316,166463.0,230169.5,63706.5,345.0,10
ali-ffac040699ef24b39d76c0b7-worker#50032,166463.0,230169.5,63706.5,356.0,10
ali-4066c055861752c2d6f78676-worker#265013,166461.0,230169.5,63708.5,396.0,10
ali-63a30f3e957c7563555ee5b2-worker#382048,167984.0,230148.5,62164.5,456.0,2
ali-64abf05714c7a37a10d44882-worker#38833,166464.0,230519.0,64055.0,336.0,10
ali-51d01202d231f9fae85bceab-PyTorchWorker#554540,76966.0,76968.0,2.0,154108.0,1
ali-ac661e81097fc5634798dc64-tensorflow#330271,167652.0,224401.0,56749.0,6676.0,1
ali-a88f3e0adca384d5e887f9e5-PyTorchWorker#457700,165410.0,223607.0,58197.0,7650.0,2
ali-cd2e437c3d1ce23be4b40d91-worker#413431,166570.0,230570.0,64000.0,795.0,20
ali-79fb4bb745756ba697bd4720-tensorflow#302754,167692.0,224573.5,56881.5,7519.0,1
ali-b9c1eb8c4e5afc75aa9fbf66-tensorflow#278828,167833.0,226882.0,59049.0,6050.0,1
ali-9e71892ce63d4f27ba77b581-tensorflow#31979,165456.0,221845.0,56389.0,11150.0,1
ali-0619fdfe2a940aecbe93cc58-worker#77650,154825.0,203785.0,48960.0,29662.0,3
ali-325f108741143e0bbb30104b-PyTorchWorker#273615,167182.0,226641.5,59459.5,7532.0,4
ali-c9f7018545c9ea5592f2610b-tensorflow#63988,165456.0,221889.0,56433.0,13336.0,1
ali-e27d52d796cf80f042e4181f-worker#519103,165854.0,228623.5,62769.5,7249.0,10
ali-61b68606a81071b0043161b9-tensorflow#476767,160176.0,193335.0,33159.0,44420.0,1
ali-e43c10cd3699a664ae9e60b0-worker#503862,140373.0,140375.0,2.0,98806.0,16
ali-e2f21713b2f640d745d68439-worker#558657,153203.0,193177.5,39974.5,48975.0,80
ali-75da303eca6e3d5b729896fe-tensorflow#20036,168092.0,242159.0,74067.0,41.0,1
ali-2f4446d0ee98d997315aebf6-worker#390168,167484.0,242159.0,74675.0,48.0,10
ali-16168386b6ff62277da65453-worker#138808,168327.0,242213.5,73886.5,411.0,1
ali-fd09691995e43d1e8afc8917-worker#448543,167390.0,242159.0,74769.0,879.0,20
ali-97cfd779c7bf36f2f355a253-tensorflow#233487,168535.0,243044.5,74509.5,24.0,1
ali-0407e3dff5d07454b7b3d003-tensorflow#329586,168769.0,243044.5,74275.5,25.0,1
ali-5365b3925bec706de6138036-tensorflow#273182,168601.0,243044.5,74443.5,96.0,1
ali-c4c98e81672df25a3c8b910b-tensorflow#412311,168821.0,243044.5,74223.5,154.0,1
ali-d9fc6fbb2461ae7bf45e3c09-tensorflow#125192,168827.0,243044.5,74217.5,159.0,1
ali-ceb23b6c69be0dae1157353e-tensorflow#507625,168851.0,243044.5,74193.5,163.0,1
ali-16c5c46e9d85bbaeab2044e0-tensorflow#68827,168846.0,243044.5,74198.5,169.0,1
ali-27883988caed6f684a5181ba-tensorflow#98840,168851.0,243044.5,74193.5,174.0,1
ali-dd9d92cb2fb6af64790725fe-tensorflow#218704,168871.0,243044.5,74173.5,175.0,1
ali-f2b952b7cb35236941c42df9-tensorflow#408917,168855.0,243044.5,74189.5,190.0,1
ali-2d3c1ca2af0b52b986042a7c-tensorflow#204404,168852.0,243044.5,74192.5,203.0,1
ali-bdf961988e1ec9746ec5babe-PyTorchWorker#396428,169153.0,243145.0,73992.0,133.0,1
ali-09c3a64edf08b73c3e10e47b-tensorflow#335384,168861.0,243044.5,74183.5,235.0,1
ali-70352a87b6a3924095bcb455-tensorflow#267499,168815.0,243044.5,74229.5,268.0,1
ali-97bffd72aa8ec584acec4daf-tensorflow#114536,168835.0,243044.5,74209.5,334.0,1
ali-46b8581b8da9df412ca651d0-evaluator#21424,169485.0,243284.0,73799.0,254.0,1
ali-f0e8d9ad8aff33bc4ce68cdc-evaluator#233285,169486.0,243317.0,73831.0,274.0,1
ali-80528b0e949843d43331b7b3-PyTorchWorker#463364,169153.0,243203.0,74050.0,423.0,1
ali-42ae5b08c3310463a29f0b4a-PyTorchWorker#385504,169687.0,243595.5,73908.5,163.0,1
ali-b2deb5ecc57b29c30b2f10cb-worker#462858,168189.0,242213.5,74024.5,1553.0,50
