pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-98er2-41,task,PROJECT_19,ns-26962,TEAM_5,2024-06-14 03:01:11+00:00,2024-06-15 19:56:11.0000000,7,2995,3,48.27,A100,n
run-pipeline-gpu-oje87-14604,task,PROJECT_19,ns-19895,TEAM_3,2023-12-03 21:52:47+00:00,2023-12-04 07:11:47.0000000,4,1099,5,98.94,A30,n
run-pipeline-gpu-v7uvh-31322,instance,PROJECT_9,ns-25547,TEAM_5,2023-10-18 19:23:21+00:00,2023-10-20 01:12:21.0000000,3,2329,2,23.16,A30,y
run-pipeline-gpu-akeoe-1842,task,PROJECT_7,ns-23805,TEAM_1,2024-11-07 06:21:33+00:00,2024-11-09 08:29:33.0000000,6,3548,2,26.23,A100,y
run-pipeline-gpu-68692-18756,task,PROJECT_20,ns-24626,TEAM_4,2024-11-19 18:09:41+00:00,2024-11-20 05:42:41.0000000,4,1233,3,46.39,A100,y
run-pipeline-gpu-jc34r-9930,instance,PROJECT_5,ns-19072,TEAM_1,2024-06-06 09:12:46+00:00,2024-06-07 17:42:46.0000000,2,2490,5,86.36,A30,n
run-pipeline-gpu-w9208-23655,instance,PROJECT_5,ns-13966,TEAM_1,2024-12-04 09:37:47+00:00,2024-12-05 19:10:47.0000000,8,2553,3,49.45,A30,n
run-pipeline-gpu-3mo8c-9758,task,PROJECT_14,ns-29168,TEAM_1,2024-07-04 10:59:24+00:00,2024-07-05 20:16:24.0000000,5,2537,4,64.83,A30,n
run-pipeline-gpu-o5uoe-3602,task,PROJECT_2,ns-27348,TEAM_5,2023-05-22 06:53:19+00:00,2023-05-22 18:11:19.0000000,3,1218,4,69,A100,n
run-pipeline-gpu-uzytx-467,instance,PROJECT_11,ns-6617,TEAM_4,2023-06-01 23:51:20+00:00,2023-06-02 18:20:20.0000000,8,1649,1,15.56,A100,n
run-pipeline-gpu-2m3no-6224,instance,PROJECT_6,ns-3093,TEAM_4,2024-04-27 23:08:00+00:00,2024-04-29 10:26:00.0000000,3,2658,1,5.8,A100,y
run-pipeline-gpu-f0bny-15281,task,PROJECT_19,ns-12292,TEAM_4,2024-11-06 14:11:15+00:00,2024-11-07 02:39:15.0000000,5,1288,1,15.11,A100,y
run-pipeline-gpu-dyck0-24272,instance,PROJECT_14,ns-29869,TEAM_3,2023-01-14 06:02:51+00:00,2023-01-15 20:03:51.0000000,4,2821,2,35.57,A100,y
