pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-gziz2-26015,task,PROJECT_11,ns-31259,TEAM_10,2024-09-03 18:31:53+00:00,2024-09-05 20:31:53+00:00,1,3000,4,77.8289,A100,n
run-pipeline-gpu-8kuxh-6049,instance,PROJECT_16,ns-20656,TEAM_1,2024-08-23 16:50:53+00:00,2024-08-25 11:05:53+00:00,5,2535,3,40.4526,A100,y
run-pipeline-gpu-8nxu1-23622,instance,PROJECT_7,ns-14536,TEAM_2,2024-09-04 05:11:53+00:00,2024-09-05 20:28:53+00:00,1,2357,5,84.2776,A30,y
run-pipeline-gpu-6a9as-19629,task,PROJECT_18,ns-18570,TEAM_10,2024-08-27 04:24:53+00:00,2024-08-28 01:59:53+00:00,8,1295,5,88.9439,A100,n
run-pipeline-gpu-dy9zf-8649,task,PROJECT_14,ns-28102,TEAM_3,2024-08-28 09:44:53+00:00,2024-08-28 19:57:53+00:00,2,613,4,74.5688,A100,y
run-pipeline-gpu-37kqv-19110,instance,PROJECT_2,ns-13998,TEAM_10,2024-08-25 13:30:53+00:00,2024-08-26 07:02:53+00:00,7,1052,2,37.4753,A100,y
run-pipeline-gpu-ya8kx-30671,task,PROJECT_4,ns-972,TEAM_5,2024-08-30 18:46:53+00:00,2024-08-31 20:44:53+00:00,8,1558,4,77.3382,A100,n
run-pipeline-gpu-7nqdb-25118,task,PROJECT_9,ns-24209,TEAM_8,2024-08-17 09:28:53+00:00,2024-08-19 01:32:53+00:00,5,2404,4,63.3021,A100,y
run-pipeline-gpu-j9p30-8845,task,PROJECT_1,ns-1770,TEAM_6,2024-09-01 17:41:53+00:00,2024-09-04 02:55:53+00:00,1,3434,5,81.7181,A30,n
run-pipeline-gpu-z2hk4-436,task,PROJECT_7,ns-25536,TEAM_5,2024-08-18 14:57:53+00:00,2024-08-19 14:25:53+00:00,8,1408,3,53.1049,A100,y
run-pipeline-gpu-scf9s-2332,task,PROJECT_6,ns-11607,TEAM_6,2024-08-22 05:57:53+00:00,2024-08-23 14:21:53+00:00,8,1944,3,44.5729,A100,n
run-pipeline-gpu-527xf-9616,task,PROJECT_10,ns-13783,TEAM_3,2024-08-29 03:21:53+00:00,2024-08-30 11:46:53+00:00,3,1945,4,71.1308,A30,n
run-pipeline-gpu-1eloe-8462,instance,PROJECT_2,ns-29582,TEAM_6,2024-08-29 08:54:53+00:00,2024-08-31 02:32:53+00:00,2,2498,3,51.2085,A30,n
run-pipeline-gpu-jgh4o-29712,instance,PROJECT_18,ns-12720,TEAM_10,2024-08-21 16:54:53+00:00,2024-08-23 15:32:53+00:00,2,2798,2,24.7091,A30,y
run-pipeline-gpu-azidl-14653,task,PROJECT_11,ns-24474,TEAM_6,2024-09-04 21:12:53+00:00,2024-09-06 14:17:53+00:00,2,2465,3,51.2685,A100,n
run-pipeline-gpu-eui64-15297,task,PROJECT_16,ns-11230,TEAM_3,2024-08-21 03:24:53+00:00,2024-08-21 03:27:53+00:00,1,3,4,61.7761,A100,n
run-pipeline-gpu-s9nii-30692,task,PROJECT_16,ns-16302,TEAM_8,2024-08-15 05:29:53+00:00,2024-08-16 01:04:53+00:00,2,1175,3,40.4126,A100,n
run-pipeline-gpu-0osqy-18066,task,PROJECT_6,ns-22618,TEAM_10,2024-08-15 09:10:53+00:00,2024-08-16 11:50:53+00:00,7,1600,4,63.3843,A100,n
