pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-98er2-41,task,PROJECT_19,ns-26962,TEAM_5,2024-06-17 09:23:52+00:00,2024-06-19 10:28:52+00:00,2,2945,2,32.81,A30,n
run-pipeline-gpu-0da1y-2995,task,PROJECT_14,ns-292,TEAM_3,2024-06-25 12:39:52+00:00,2024-06-26 00:35:52+00:00,4,716,5,97.18,A30,y
run-pipeline-gpu-s7e9t-14771,instance,PROJECT_15,ns-28703,TEAM_2,2024-07-05 04:20:52+00:00,2024-07-06 05:53:52+00:00,1,1533,4,76.73,A100,n
run-pipeline-gpu-x6k7v-6868,task,PROJECT_4,ns-9741,TEAM_10,2024-06-13 23:16:52+00:00,2024-06-15 00:32:52+00:00,3,1516,2,30.35,A100,y
run-pipeline-gpu-oeeoj-9040,instance,PROJECT_10,ns-24370,TEAM_1,2024-06-23 20:24:52+00:00,2024-06-25 10:45:52+00:00,3,2301,3,43.93,A100,y
run-pipeline-gpu-a6869-19954,task,PROJECT_5,ns-32439,TEAM_7,2024-06-21 07:01:52+00:00,2024-06-22 15:18:52+00:00,4,1937,1,15.38,A100,n
run-pipeline-gpu-l54y4-4833,task,PROJECT_7,ns-31673,TEAM_7,2024-06-16 21:59:52+00:00,2024-06-19 09:04:52+00:00,4,3545,4,69.24,A100,n
run-pipeline-gpu-vykgr-15573,task,PROJECT_16,ns-24767,TEAM_6,2024-06-24 05:52:52+00:00,2024-06-24 13:03:52+00:00,1,431,2,20.52,A100,y
run-pipeline-gpu-kdxh7-13966,task,PROJECT_8,ns-27753,TEAM_4,2024-06-23 19:23:52+00:00,2024-06-24 23:52:52+00:00,3,1709,2,22.09,A100,y
run-pipeline-gpu-c87ia-24946,task,PROJECT_3,ns-1655,TEAM_1,2024-06-17 20:17:52+00:00,2024-06-19 12:41:52+00:00,0,2424,1,5.37,A100,n
run-pipeline-gpu-o5uoe-3602,task,PROJECT_2,ns-27348,TEAM_10,2024-06-27 02:06:52+00:00,2024-06-29 02:10:52+00:00,4,2884,5,82.81,A100,y
run-pipeline-gpu-yit9u-27938,task,PROJECT_9,ns-22483,TEAM_8,2024-06-15 02:39:52+00:00,2024-06-17 13:09:52+00:00,3,3510,4,66.17,A30,n
run-pipeline-gpu-91i35-7616,task,PROJECT_19,ns-30303,TEAM_5,2024-06-21 01:46:52+00:00,2024-06-22 15:10:52+00:00,3,2244,2,26.09,A30,n
run-pipeline-gpu-7p5dk-20485,task,PROJECT_9,ns-25200,TEAM_9,2024-06-18 00:36:52+00:00,2024-06-19 19:36:52+00:00,4,2580,5,97.96,A100,y
run-pipeline-gpu-nyg8q-28009,task,PROJECT_20,ns-18190,TEAM_8,2024-06-18 22:56:52+00:00,2024-06-20 18:07:52+00:00,1,2591,5,98.15,A100,y
run-pipeline-gpu-idyck-2634,task,PROJECT_16,ns-28433,TEAM_10,2024-06-27 10:00:52+00:00,2024-06-28 23:24:52+00:00,3,2244,1,14.16,A30,y
run-pipeline-gpu-nl3a2-18651,task,PROJECT_16,ns-10712,TEAM_1,2024-06-15 04:08:52+00:00,2024-06-17 06:11:52+00:00,1,3003,4,68.69,A30,n
run-pipeline-gpu-1h8b0-9789,instance,PROJECT_9,ns-31426,TEAM_8,2024-06-29 22:15:52+00:00,2024-07-01 18:07:52+00:00,3,2632,1,9.32,A30,n
run-pipeline-gpu-6j2af-17189,instance,PROJECT_15,ns-16549,TEAM_2,2024-06-20 00:50:52+00:00,2024-06-20 23:15:52+00:00,4,1345,5,80.6,A100,n
run-pipeline-gpu-etbnn-16279,task,PROJECT_10,ns-193,TEAM_6,2024-06-15 17:15:52+00:00,2024-06-17 09:31:52+00:00,1,2416,5,82.86,A30,y
run-pipeline-gpu-4gb6h-12455,task,PROJECT_4,ns-4313,TEAM_6,2024-07-05 02:03:52+00:00,2024-07-06 12:16:52+00:00,0,2053,1,9.12,A100,n
run-pipeline-gpu-zk4kn-27756,task,PROJECT_17,ns-20222,TEAM_10,2024-06-14 22:19:52+00:00,2024-06-16 06:34:52+00:00,3,1935,1,4.5,A30,y
run-pipeline-gpu-mpjis-21659,instance,PROJECT_6,ns-20649,TEAM_7,2024-06-19 04:51:52+00:00,2024-06-19 19:25:52+00:00,2,874,5,80.22,A100,n
run-pipeline-gpu-lozrw-17958,task,PROJECT_5,ns-29334,TEAM_5,2024-06-30 08:30:52+00:00,2024-07-01 20:29:52+00:00,2,2159,1,18.33,A100,y
run-pipeline-gpu-zo9eu-8177,instance,PROJECT_3,ns-8480,TEAM_4,2024-06-18 17:25:52+00:00,2024-06-19 13:27:52+00:00,2,1202,3,40.99,A30,n
run-pipeline-gpu-hu37h-1924,task,PROJECT_6,ns-27593,TEAM_6,2024-06-22 11:29:52+00:00,2024-06-23 09:01:52+00:00,4,1292,1,1.42,A100,y
run-pipeline-gpu-ivook-19187,instance,PROJECT_14,ns-19711,TEAM_1,2024-06-26 13:14:52+00:00,2024-06-27 07:01:52+00:00,4,1067,4,72.85,A100,n
run-pipeline-gpu-lbiwo-21624,task,PROJECT_12,ns-22466,TEAM_9,2024-06-29 02:51:52+00:00,2024-06-30 16:22:52+00:00,4,2251,3,54.84,A100,y
run-pipeline-gpu-p2skf-2800,instance,PROJECT_16,ns-9576,TEAM_8,2024-06-21 19:01:52+00:00,2024-06-22 14:19:52+00:00,3,1158,4,71.64,A30,y
run-pipeline-gpu-5vc75-29565,task,PROJECT_9,ns-25423,TEAM_1,2024-06-18 05:20:52+00:00,2024-06-18 14:42:52+00:00,1,562,1,1.23,A100,n
run-pipeline-gpu-eqkq0-32525,task,PROJECT_12,ns-30771,TEAM_2,2024-07-01 04:05:52+00:00,2024-07-03 08:38:52+00:00,3,3153,1,15.2,A100,n
run-pipeline-gpu-hofmb-4940,task,PROJECT_19,ns-8365,TEAM_8,2024-06-21 09:35:52+00:00,2024-06-22 05:35:52+00:00,4,1200,4,60.58,A30,y
run-pipeline-gpu-u76rt-19357,task,PROJECT_11,ns-14460,TEAM_9,2024-06-22 10:51:52+00:00,2024-06-23 23:15:52+00:00,4,2184,5,94.05,A100,n
run-pipeline-gpu-yk5na-32356,task,PROJECT_7,ns-9357,TEAM_7,2024-06-22 16:55:52+00:00,2024-06-23 01:52:52+00:00,2,537,2,32.71,A30,y
run-pipeline-gpu-z6jm3-13022,task,PROJECT_4,ns-24129,TEAM_10,2024-06-16 14:23:52+00:00,2024-06-18 15:42:52+00:00,3,2959,5,89.32,A100,y
run-pipeline-gpu-84qbf-3584,task,PROJECT_4,ns-2607,TEAM_4,2024-06-14 01:29:52+00:00,2024-06-14 15:24:52+00:00,3,835,1,0.67,A100,n
run-pipeline-gpu-45zpd-22142,instance,PROJECT_2,ns-17870,TEAM_7,2024-07-05 14:32:52+00:00,2024-07-06 03:57:52+00:00,4,805,1,17.83,A100,n
run-pipeline-gpu-0rcmn-12193,task,PROJECT_6,ns-6962,TEAM_9,2024-06-24 10:59:52+00:00,2024-06-24 15:59:52+00:00,4,300,3,44.13,A30,n
run-pipeline-gpu-o9zm0-13142,task,PROJECT_4,ns-28296,TEAM_4,2024-06-20 09:38:52+00:00,2024-06-21 20:51:52+00:00,0,2113,1,8.75,A100,n
run-pipeline-gpu-6x39y-14932,task,PROJECT_6,ns-19090,TEAM_8,2024-06-15 05:27:52+00:00,2024-06-15 18:37:52+00:00,3,790,3,51.45,A30,n
