pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-ydxyx-26000,task,PROJECT_4,ns-26848,TEAM_1,2024-06-18 21:24:03+00:00,2024-06-20 00:04:03+00:00,2,1600,2,25.8547,A100,y
run-pipeline-gpu-tf34d-22997,task,PROJECT_19,ns-23735,TEAM_3,2024-06-30 19:40:03+00:00,2024-07-01 12:20:03+00:00,6,1000,2,25.6522,A100,n
run-pipeline-gpu-oxtpx-23049,task,PROJECT_2,ns-5505,TEAM_7,2024-07-04 02:29:03+00:00,2024-07-04 12:29:03+00:00,5,600,2,20.2689,A100,n
run-pipeline-gpu-8rgib-31817,task,PROJECT_5,ns-12374,TEAM_10,2024-07-05 03:49:03+00:00,2024-07-07 12:29:03+00:00,4,3400,2,23.6312,A100,n
run-pipeline-gpu-1wgbv-25718,task,PROJECT_5,ns-4791,TEAM_10,2024-07-02 05:42:03+00:00,2024-07-04 11:02:03+00:00,8,3200,2,24.0568,A30,n
run-pipeline-gpu-mfx1y-5967,task,PROJECT_6,ns-10393,TEAM_2,2024-06-22 14:32:03+00:00,2024-06-23 17:12:03+00:00,6,1600,2,38.1366,A100,n
run-pipeline-gpu-p0jav-17865,task,PROJECT_5,ns-8918,TEAM_6,2024-06-14 19:09:03+00:00,2024-06-16 01:09:03+00:00,5,1800,2,20.3743,A100,n
run-pipeline-gpu-cabnb-9208,task,PROJECT_14,ns-24133,TEAM_9,2024-06-19 06:38:03+00:00,2024-06-20 02:38:03+00:00,6,1200,2,24.717,A100,n
run-pipeline-gpu-wmbn0-30220,task,PROJECT_4,ns-31505,TEAM_1,2024-06-21 12:57:03+00:00,2024-06-22 08:57:03+00:00,5,1200,3,45.96,A30,n
run-pipeline-gpu-38h0e-22317,task,PROJECT_2,ns-3328,TEAM_10,2024-06-17 11:10:03+00:00,2024-06-17 21:10:03+00:00,7,600,2,20.0054,A100,n
run-pipeline-gpu-m2l9t-10550,instance,PROJECT_4,ns-205,TEAM_9,2024-07-02 17:44:03+00:00,2024-07-05 12:24:03+00:00,3,4000,2,25.0061,A100,n
run-pipeline-gpu-uml4d-27045,task,PROJECT_16,ns-10181,TEAM_7,2024-06-13 11:57:03+00:00,2024-06-14 07:57:03+00:00,7,1200,2,23.884,A100,n
run-pipeline-gpu-w90nm-10042,task,PROJECT_8,ns-8761,TEAM_1,2024-06-14 15:34:03+00:00,2024-06-17 00:14:03+00:00,8,3400,2,22.1912,A30,n
run-pipeline-gpu-ez97d-21783,instance,PROJECT_5,ns-27288,TEAM_8,2024-06-18 23:25:03+00:00,2024-06-20 18:45:03+00:00,7,2600,2,34.7408,A100,n
run-pipeline-gpu-y2t88-2914,task,PROJECT_13,ns-24093,TEAM_5,2024-06-14 03:00:03+00:00,2024-06-15 02:20:03+00:00,8,1400,2,28.5966,A100,y
