pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-yyzcl-12712,task,PROJECT_3,ns-32589,TEAM_10,2024-06-19 04:17:05+00:00,2024-06-19 22:40:05+00:00,8,1103,2,21.693,A100,n
run-pipeline-gpu-3u85y-31301,task,PROJECT_12,ns-2525,TEAM_5,2024-06-22 18:05:05+00:00,2024-06-23 04:04:05+00:00,5,599,4,67.0412,A30,n
run-pipeline-gpu-pm53z-17917,task,PROJECT_4,ns-15858,TEAM_4,2024-06-30 03:58:05+00:00,2024-06-30 23:27:05+00:00,1,1169,3,42.4394,A100,y
run-pipeline-gpu-km18s-23100,instance,PROJECT_15,ns-3984,TEAM_8,2024-06-25 23:35:05+00:00,2024-06-26 13:20:05+00:00,1,825,5,85.1736,A100,n
run-pipeline-gpu-8jgta-28725,task,PROJECT_18,ns-10115,TEAM_5,2024-06-23 21:05:05+00:00,2024-06-24 23:46:05+00:00,1,1601,2,30.3055,A30,n
run-pipeline-gpu-mczok-2379,task,PROJECT_6,ns-4547,TEAM_10,2024-06-16 03:28:05+00:00,2024-06-16 07:52:05+00:00,2,264,5,82.6896,A30,y
run-pipeline-gpu-5s49l-28042,instance,PROJECT_13,ns-30202,TEAM_3,2024-06-17 16:22:05+00:00,2024-06-18 10:34:05+00:00,7,1092,3,53.6917,A100,n
run-pipeline-gpu-wk7xp-3426,task,PROJECT_14,ns-26745,TEAM_7,2024-07-03 08:56:05+00:00,2024-07-04 09:12:05+00:00,6,1456,4,65.8049,A100,n
run-pipeline-gpu-vxkgq-1854,task,PROJECT_13,ns-12576,TEAM_3,2024-06-20 21:04:05+00:00,2024-06-21 21:44:05+00:00,1,1480,2,24.5539,A100,n
run-pipeline-gpu-oqlp8-23224,task,PROJECT_13,ns-14086,TEAM_9,2024-06-29 12:10:05+00:00,2024-06-29 22:45:05+00:00,1,635,4,60.2348,A100,n
run-pipeline-gpu-9fuhd-11885,task,PROJECT_17,ns-25315,TEAM_8,2024-06-26 18:51:05+00:00,2024-06-28 06:24:05+00:00,5,2133,2,30.8269,A30,y
run-pipeline-gpu-2dk54-19139,task,PROJECT_19,ns-3975,TEAM_5,2024-06-24 03:11:05+00:00,2024-06-24 15:17:05+00:00,3,726,2,25.6765,A30,n
run-pipeline-gpu-s56s6-23330,task,PROJECT_12,ns-22248,TEAM_6,2024-06-24 13:47:05+00:00,2024-06-27 22:23:05+00:00,8,4836,3,41.7988,A30,n
run-pipeline-gpu-fln5n-30826,task,PROJECT_20,ns-909,TEAM_7,2024-06-16 13:02:05+00:00,2024-06-17 21:32:05+00:00,2,1950,2,39.8469,A30,n
run-pipeline-gpu-yrot6-17070,instance,PROJECT_8,ns-31069,TEAM_5,2024-06-15 10:27:05+00:00,2024-06-16 00:56:05+00:00,1,869,5,81.8852,A100,n
run-pipeline-gpu-53dgr-13690,task,PROJECT_13,ns-22041,TEAM_6,2024-06-30 08:35:05+00:00,2024-06-30 20:40:05+00:00,4,725,3,41.4305,A30,y
run-pipeline-gpu-4hqiz-14645,task,PROJECT_5,ns-10513,TEAM_2,2024-06-16 02:18:05+00:00,2024-06-16 13:53:05+00:00,1,695,3,49.1759,A30,n
run-pipeline-gpu-9jgh7-3416,instance,PROJECT_16,ns-17102,TEAM_5,2024-06-26 20:41:05+00:00,2024-06-27 01:32:05+00:00,1,291,3,43.1053,A100,n
run-pipeline-gpu-6ha5y-21131,task,PROJECT_14,ns-4296,TEAM_4,2024-06-13 17:20:05+00:00,2024-06-16 09:01:05+00:00,3,3821,2,32.4575,A100,n
run-pipeline-gpu-tzgyb-2294,task,PROJECT_20,ns-3683,TEAM_2,2024-06-26 13:05:05+00:00,2024-06-28 10:58:05+00:00,3,2753,3,56.5772,A100,y
run-pipeline-gpu-cch8t-5695,task,PROJECT_1,ns-23497,TEAM_4,2024-06-18 20:52:05+00:00,2024-06-19 07:58:05+00:00,7,666,4,71.1588,A100,y
run-pipeline-gpu-4md4i-10249,task,PROJECT_20,ns-21591,TEAM_4,2024-07-04 13:07:05+00:00,2024-07-04 22:58:05+00:00,8,591,2,34.8732,A100,n
run-pipeline-gpu-zdkae-23286,task,PROJECT_4,ns-22969,TEAM_4,2024-07-03 09:50:05+00:00,2024-07-05 15:42:05+00:00,8,3232,4,63.1557,A100,n
run-pipeline-gpu-bfqwv-17274,instance,PROJECT_6,ns-17898,TEAM_5,2024-06-30 23:58:05+00:00,2024-07-04 16:46:05+00:00,1,5328,4,63.4707,A100,n
run-pipeline-gpu-ebyjz-7419,task,PROJECT_15,ns-26030,TEAM_9,2024-06-14 18:14:05+00:00,2024-06-15 23:07:05+00:00,5,1733,3,44.3933,A100,n
run-pipeline-gpu-qw8hr-19738,instance,PROJECT_7,ns-20041,TEAM_6,2024-06-20 15:31:05+00:00,2024-06-21 18:58:05+00:00,4,1647,4,67.5209,A100,y
run-pipeline-gpu-voaaf-25621,task,PROJECT_17,ns-9340,TEAM_2,2024-06-16 19:26:05+00:00,2024-06-16 19:48:05+00:00,3,22,3,44.233,A30,n
run-pipeline-gpu-bmon6-8347,instance,PROJECT_10,ns-20489,TEAM_10,2024-07-02 16:33:05+00:00,2024-07-02 22:46:05+00:00,8,373,2,28.5282,A100,n
run-pipeline-gpu-p26tt-3225,task,PROJECT_2,ns-28243,TEAM_3,2024-06-21 11:59:05+00:00,2024-06-23 23:14:05+00:00,1,3555,2,30.7536,A100,n
run-pipeline-gpu-2y737-22973,instance,PROJECT_2,ns-28632,TEAM_6,2024-06-24 10:01:05+00:00,2024-06-25 08:47:05+00:00,1,1366,2,34.0012,A100,n
run-pipeline-gpu-yacxj-1985,task,PROJECT_6,ns-30605,TEAM_4,2024-06-14 20:34:05+00:00,2024-06-16 14:35:05+00:00,1,2521,4,79.7301,A100,n
run-pipeline-gpu-pvqvw-25542,task,PROJECT_17,ns-8303,TEAM_2,2024-07-03 00:17:05+00:00,2024-07-06 21:06:05+00:00,1,5569,3,59.9334,A100,y
run-pipeline-gpu-tzl8h-26429,task,PROJECT_14,ns-3266,TEAM_7,2024-06-26 08:15:05+00:00,2024-06-27 16:17:05+00:00,8,1922,4,79.6948,A100,n
run-pipeline-gpu-l50jy-13877,instance,PROJECT_14,ns-25548,TEAM_6,2024-06-26 01:42:05+00:00,2024-06-27 03:12:05+00:00,2,1530,4,65.3701,A100,y
run-pipeline-gpu-m6jna-18440,task,PROJECT_5,ns-30238,TEAM_2,2024-06-21 22:33:05+00:00,2024-06-23 21:28:05+00:00,3,2815,4,63.727,A30,n
run-pipeline-gpu-cumxx-29367,task,PROJECT_20,ns-30111,TEAM_8,2024-06-25 08:27:05+00:00,2024-06-25 21:08:05+00:00,1,761,5,96.4063,A100,n
run-pipeline-gpu-h7mpm-28797,task,PROJECT_11,ns-22004,TEAM_1,2024-06-28 09:20:05+00:00,2024-06-28 18:15:05+00:00,4,535,2,35.8162,A100,n
