pod_name,pod_type,project,namespace,user_team,start,finish,count,time_diff,computing_load,gpu_utilization,flavor,preemption
run-pipeline-gpu-zjjzs-29723,task,PROJECT_18,ns-510,TEAM_10,2024-06-25 23:05:36+00:00,2024-06-28 22:57:49+00:00,7,4312,1,10.1431,A100,n
run-pipeline-gpu-s1a96-19811,task,PROJECT_15,ns-21701,TEAM_6,2024-07-03 15:21:36+00:00,2024-07-05 04:40:27+00:00,3,2238,2,20.4519,A100,n
run-pipeline-gpu-j1mc6-32090,task,PROJECT_13,ns-3185,TEAM_2,2024-06-27 20:23:36+00:00,2024-06-30 20:39:43+00:00,6,4336,3,40.3159,A30,y
run-pipeline-gpu-e8jon-27485,task,PROJECT_4,ns-31787,TEAM_9,2024-06-13 06:54:36+00:00,2024-06-17 00:34:07+00:00,7,5379,3,46.9517,A100,n
run-pipeline-gpu-a5a9x-21986,task,PROJECT_19,ns-4439,TEAM_6,2024-06-30 23:30:36+00:00,2024-07-02 00:11:41+00:00,1,1481,3,47.0703,A30,n
run-pipeline-gpu-7ov3b-23728,task,PROJECT_4,ns-23748,TEAM_9,2024-06-21 18:48:36+00:00,2024-06-25 02:51:24+00:00,1,4802,4,64.9662,A100,n
run-pipeline-gpu-1959j-28761,task,PROJECT_20,ns-10551,TEAM_2,2024-06-30 14:16:36+00:00,2024-07-01 20:56:54+00:00,6,1840,2,36.16,A100,n
run-pipeline-gpu-8wq7w-16962,task,PROJECT_11,ns-20393,TEAM_3,2024-06-17 03:33:36+00:00,2024-06-20 09:42:58+00:00,2,4689,2,24.3527,A100,n
run-pipeline-gpu-jrbfy-10174,task,PROJECT_14,ns-6328,TEAM_1,2024-06-25 05:24:36+00:00,2024-06-27 13:56:38+00:00,3,3392,2,39.4949,A100,y
run-pipeline-gpu-fxlec-31759,task,PROJECT_4,ns-7188,TEAM_6,2024-06-22 19:19:36+00:00,2024-06-23 14:53:32+00:00,6,1173,2,33.4667,A100,n
run-pipeline-gpu-o92ha-14395,task,PROJECT_8,ns-500,TEAM_5,2024-06-14 01:08:36+00:00,2024-06-15 15:48:23+00:00,4,2319,3,58.3879,A100,n
run-pipeline-gpu-haq8w-1314,task,PROJECT_5,ns-8148,TEAM_10,2024-07-02 21:03:36+00:00,2024-07-03 22:23:21+00:00,5,1519,1,17.9291,A30,n
run-pipeline-gpu-lqv7p-19255,task,PROJECT_8,ns-28940,TEAM_6,2024-06-25 23:03:36+00:00,2024-06-29 20:54:52+00:00,1,5631,3,57.4689,A100,y
run-pipeline-gpu-eomr2-1223,task,PROJECT_3,ns-13570,TEAM_7,2024-07-03 06:41:36+00:00,2024-07-04 11:49:18+00:00,4,1747,4,67.5808,A100,n
run-pipeline-gpu-vggie-10928,instance,PROJECT_2,ns-22526,TEAM_6,2024-06-16 16:20:36+00:00,2024-06-20 01:18:30+00:00,5,4857,4,71.572,A100,n
run-pipeline-gpu-qpqaq-18687,instance,PROJECT_1,ns-2291,TEAM_6,2024-06-12 22:22:36+00:00,2024-06-16 12:46:53+00:00,6,5184,4,62.6947,A100,y
run-pipeline-gpu-v0k33-28617,task,PROJECT_8,ns-19892,TEAM_4,2024-06-28 23:11:36+00:00,2024-07-02 05:27:21+00:00,3,4695,4,60.0869,A100,n
run-pipeline-gpu-i434o-7733,task,PROJECT_6,ns-22638,TEAM_2,2024-06-20 19:21:36+00:00,2024-06-21 04:56:58+00:00,6,575,1,7.42116,A30,n
run-pipeline-gpu-qdhie-16543,task,PROJECT_16,ns-9311,TEAM_3,2024-06-27 19:41:36+00:00,2024-06-30 20:58:45+00:00,5,4397,3,46.0888,A100,n
run-pipeline-gpu-7losd-14384,task,PROJECT_17,ns-17696,TEAM_2,2024-06-20 13:04:36+00:00,2024-06-24 08:36:39+00:00,3,5492,4,65.6729,A30,n
run-pipeline-gpu-x8yn2-29026,task,PROJECT_4,ns-11011,TEAM_5,2024-06-20 15:25:36+00:00,2024-06-22 08:53:50+00:00,1,2488,1,14.1486,A100,n
run-pipeline-gpu-p2cfv-8266,task,PROJECT_16,ns-14414,TEAM_1,2024-07-02 14:07:36+00:00,2024-07-06 03:32:13+00:00,6,5124,2,30.4215,A30,y
run-pipeline-gpu-7f0aa-7329,instance,PROJECT_17,ns-11860,TEAM_4,2024-06-28 13:34:36+00:00,2024-06-30 17:59:53+00:00,2,3145,1,19.6253,A30,n
